step,x,y,z,speed_3d,speed_xy,command_v,command_w,outcome
0,0.4611436724662781,1.6892836093902588,0.00443110940977931,0.0,0.0,0.0,0.0,timeout
1,0.461085706949234,1.6894668340682983,-0.015524628572165966,0.6236457228660583,0.006005472969263792,1.0,3.0,timeout
2,0.46109044551849365,1.6894524097442627,-0.005638474132865667,0.3089427053928375,0.0004744601610582322,0.0,-3.0,timeout
3,0.46109074354171753,1.6894522905349731,-0.004517092369496822,0.035043179988861084,1.0030650628323201e-05,0.0,-3.0,timeout
4,0.46110257506370544,1.690487027168274,-0.0036575261037796736,0.04203878715634346,0.03233763203024864,1.0,-3.0,timeout
5,0.4611160159111023,1.6915429830551147,-0.0029744908679276705,0.0393025167286396,0.03300129249691963,1.0,3.0,timeout
6,0.46112704277038574,1.6925989389419556,-0.002428485779091716,0.03715053200721741,0.03300042077898979,1.0,3.0,timeout
7,0.4611261487007141,1.6926201581954956,-0.001996713923290372,0.013509182259440422,0.0006636899779550731,0.0,3.0,timeout
8,0.46113231778144836,1.693655014038086,-0.0016419242601841688,0.03418755903840065,0.03233981877565384,1.0,3.0,timeout
9,0.46113136410713196,1.693676233291626,-0.0013673431240022182,0.008606295101344585,0.0006637710030190647,0.0,3.0,timeout
10,0.4611324965953827,1.6947109699249268,-0.0011385645484551787,0.03311645984649658,0.03233553469181061,1.0,3.0,timeout
11,0.4611310064792633,1.6957670450210571,-0.0009598836186341941,0.03347141295671463,0.033002376556396484,1.0,3.0,timeout
12,0.4611271321773529,1.6968231201171875,-0.0008172689122147858,0.033302124589681625,0.033002566546201706,1.0,3.0,timeout
13,0.46112677454948425,1.696844220161438,-0.0007080959039740264,0.003474809695035219,0.0006594710284844041,0.0,-3.0,timeout
14,0.46112579107284546,1.696844220161438,-0.0006162382778711617,0.0028707152232527733,3.073364496231079e-05,0.0,3.0,timeout
15,0.46112051606178284,1.6979000568389893,-0.0005374755128286779,0.03308698162436485,0.032995305955410004,1.0,0.0,timeout
16,0.46112048625946045,1.6979212760925293,-0.0004841119225602597,0.0017946127336472273,0.0006631023134104908,0.0,-3.0,timeout
17,0.46111980080604553,1.6979212760925293,-0.0004370944225229323,0.001469452865421772,2.1420417397166602e-05,0.0,3.0,timeout
18,0.4611199200153351,1.6979211568832397,-0.000399181415559724,0.0011847930727526546,5.268355835141847e-06,0.0,-3.0,timeout
19,0.46112003922462463,1.6979211568832397,-0.000368854874977842,0.0009477116982452571,3.7252900710882386e-06,0.0,-3.0,timeout
20,0.4611194133758545,1.69895601272583,-0.00033972703386098146,0.032352056354284286,0.032339248806238174,1.0,3.0,timeout
21,0.46111688017845154,1.700011968612671,-0.00032098000519908965,0.03300391137599945,0.032998714596033096,1.0,-3.0,timeout
22,0.46111613512039185,1.7010680437088013,-0.0003063080948777497,0.03300553560256958,0.033002354204654694,1.0,3.0,timeout
23,0.4611162543296814,1.7010891437530518,-0.0002994509704876691,0.0006933319382369518,0.0006593868602067232,0.0,-3.0,timeout
24,0.46111565828323364,1.7010891437530518,-0.0002894217032007873,0.00031396758276969194,1.862645149230957e-05,0.0,3.0,timeout
25,0.4611127972602844,1.702123999595642,-0.0002762062649708241,0.032342005521059036,0.032339368015527725,1.0,3.0,timeout
26,0.46111205220222473,1.7021452188491821,-0.0002750728453975171,0.0006644549430347979,0.0006635102909058332,0.0,3.0,timeout
27,0.4611120820045471,1.7021452188491821,-0.0002698885800782591,0.0001620109542272985,9.313225177720597e-07,0.0,-3.0,timeout
28,0.46110716462135315,1.703179955482483,-0.00026058132061734796,0.03233719244599342,0.03233588486909866,1.0,-3.0,timeout
29,0.4611046314239502,1.7042360305786133,-0.0002576991682872176,0.03300256282091141,0.03300243988633156,1.0,0.0,timeout
30,0.4611050486564636,1.7042572498321533,-0.000260566477663815,0.0006692552124150097,0.0006632298463955522,0.0,-3.0,timeout
31,0.4611046314239502,1.705291986465454,-0.00025343915331177413,0.0323362872004509,0.03233552351593971,1.0,3.0,timeout
32,0.4611015319824219,1.706347942352295,-0.00025199653464369476,0.032998789101839066,0.032998763024806976,1.0,3.0,timeout
33,0.46109598875045776,1.7074040174484253,-0.00025112906587310135,0.033002812415361404,0.03300280123949051,1.0,3.0,timeout
34,0.46109509468078613,1.7074252367019653,-0.00025533177540637553,0.0006765598081983626,0.0006636899779550731,0.0,3.0,timeout
