step,x,y,z,speed_3d,speed_xy,command_v,command_w,outcome
0,0.4613802433013916,1.6894114017486572,0.004523419309407473,0.0,0.0,0.0,0.0,collision
1,0.46155494451522827,1.6897213459014893,-0.015337476506829262,0.6207525134086609,0.011118409223854542,1.0,-3.0,collision
2,0.46153444051742554,1.689700722694397,-0.005495429504662752,0.307565301656723,0.0009087952203117311,1.0,3.0,collision
3,0.46153345704078674,1.6897011995315552,-0.004403004888445139,0.034138284623622894,3.415554601815529e-05,0.0,0.0,collision
4,0.46128079295158386,1.6907070875167847,-0.0035663479939103127,0.041641656309366226,0.032410480082035065,1.0,-3.0,collision
5,0.46127691864967346,1.6907281875610352,-0.0029065452981740236,0.020629728212952614,0.0006703995750285685,0.0,-3.0,collision
6,0.4610290825366974,1.691733479499817,-0.002369591733440757,0.03644818812608719,0.03235596790909767,1.0,-3.0,collision
7,0.46077901124954224,1.6927597522735596,-0.0019444494973868132,0.03558272495865822,0.033009398728609085,1.0,-3.0,collision
8,0.4607793986797333,1.6927603483200073,-0.0016096947947517037,0.010461107827723026,2.2215508579392917e-05,0.0,0.0,collision
9,0.46053624153137207,1.693766474723816,-0.001332310726866126,0.0334879532456398,0.03234662860631943,1.0,-3.0,collision
10,0.4605327248573303,1.6937874555587769,-0.001119739841669798,0.0066760228946805,0.00066479726228863,0.0,-3.0,collision
11,0.46053317189216614,1.693787693977356,-0.0009454370010644197,0.005446986295282841,1.5832483768463135e-05,0.0,0.0,collision
12,0.4602946639060974,1.694794774055481,-0.0008008534787222743,0.03265588730573654,0.03234180435538292,1.0,-3.0,collision
13,0.46029117703437805,1.694815754890442,-0.0006946777575649321,0.003383905626833439,0.0006646440015174448,0.0,-3.0,collision
14,0.4602915644645691,1.6948158740997314,-0.0006054877303540707,0.0027872167993336916,1.2667356713791378e-05,0.0,0.0,collision
15,0.46005779504776,1.695824146270752,-0.0005289758555591106,0.032432544976472855,0.03234428912401199,1.0,-3.0,collision
16,0.4598214328289032,1.6968532800674438,-0.0004723532183561474,0.033045150339603424,0.0329977385699749,1.0,3.0,collision
17,0.4595833122730255,1.6978821754455566,-0.00042735206079669297,0.033032774925231934,0.0330028235912323,1.0,-3.0,collision
18,0.45934683084487915,1.698911428451538,-0.0003913929976988584,0.03302133083343506,0.033002205193042755,1.0,3.0,collision
19,0.4591078758239746,1.6999399662017822,-0.00036262490903027356,0.03301007300615311,0.03299783170223236,1.0,3.0,collision
20,0.45886683464050293,1.7009682655334473,-0.00033961370354518294,0.03301322087645531,0.03300538659095764,1.0,0.0,collision
21,0.458625465631485,1.7019963264465332,-0.000321220577461645,0.0330054797232151,0.03300047665834427,1.0,3.0,collision
22,0.4586210548877716,1.702016830444336,-0.0003113787097390741,0.0007239829283207655,0.0006554076098836958,0.0,-3.0,collision
23,0.45862045884132385,1.7020167112350464,-0.0002989601343870163,0.00038854507147334516,1.8995326172444038e-05,0.0,3.0,collision
24,0.4583823084831238,1.7030237913131714,-0.0002838234358932823,0.03234269097447395,0.03233923390507698,1.0,-3.0,collision
25,0.45814192295074463,1.704052209854126,-0.00027628749376162887,0.033005185425281525,0.03300434723496437,1.0,0.0,collision
26,0.45814192295074463,1.704052448272705,-0.00027553478139452636,2.4674032829352655e-05,7.450580142176477e-06,0.0,0.0,collision
27,0.45814231038093567,1.7040525674819946,-0.0002701868652366102,0.00016760175640229136,1.2667356713791378e-05,0.0,-3.0,collision
28,0.4579080641269684,1.705060601234436,-0.00026082785916514695,0.03234172612428665,0.0323403999209404,1.0,3.0,collision
29,0.45790383219718933,1.7050812244415283,-0.0002627637004479766,0.0006606794777326286,0.0006579040782526135,0.0,-3.0,collision
30,0.4576702117919922,1.7060893774032593,-0.0002551690849941224,0.032340481877326965,0.032339610159397125,1.0,-3.0,collision
31,0.4576655924320221,1.706109881401062,-0.0002582739107310772,0.0006639373605139554,0.0006568095996044576,0.0,3.0,collision
32,0.4574275314807892,1.7071385383605957,-0.00025147784617729485,0.03299583122134209,0.03299514576792717,1.0,0.0,collision
33,0.4574235677719116,1.7071592807769775,-0.0002553977246861905,0.0006712019094265997,0.0006599292391911149,0.0,-3.0,collision
34,0.45742326974868774,1.707159161567688,-0.0002541789144743234,3.938649388146587e-05,1.0030650628323201e-05,0.0,3.0,collision
35,0.45742368698120117,1.707159161567688,-0.0002528943296056241,4.22076482209377e-05,1.3038515135121997e-05,0.0,-3.0,collision
36,0.4571918249130249,1.7081677913665771,-0.0002469872124493122,0.032342299818992615,0.03234177082777023,1.0,3.0,collision
37,0.4571876525878906,1.7081884145736694,-0.0002516941458452493,0.0006737837102264166,0.0006575321895070374,0.0,-3.0,collision
38,0.45695558190345764,1.7091970443725586,-0.0002463273413013667,0.03234366700053215,0.03234323114156723,1.0,3.0,collision
39,0.4567173719406128,1.7102258205413818,-0.0002462983538862318,0.03299982473254204,0.03299982473254204,1.0,-3.0,collision
40,0.45671719312667847,1.7102261781692505,-0.0002515553205739707,0.00016475470329169184,1.2495002920331899e-05,0.0,0.0,collision
41,0.45671746134757996,1.7102261781692505,-0.0002510090998839587,1.9016322767129168e-05,8.381903171539307e-06,0.0,-3.0,collision
42,0.4564875066280365,1.7112351655960083,-0.0002454906061757356,0.032339826226234436,0.032339368015527725,1.0,3.0,collision
43,0.45648717880249023,1.7112354040145874,-0.00025059934705495834,0.00016014989523682743,1.2667356713791378e-05,0.0,0.0,collision
44,0.45648694038391113,1.7112354040145874,-0.00025023435591720045,1.3623779523186386e-05,7.450580142176477e-06,0.0,0.0,collision
45,0.4562552571296692,1.7122440338134766,-0.00024485457106493413,0.03234095871448517,0.03234051913022995,1.0,-3.0,collision
46,0.4560215175151825,1.7132738828659058,-0.00024512174422852695,0.033001288771629333,0.033001288771629333,1.0,0.0,collision
47,0.45578813552856445,1.714303731918335,-0.00024562596809118986,0.03299881890416145,0.032998815178871155,1.0,-3.0,collision
48,0.45578455924987793,1.7143244743347168,-0.00025092976284213364,0.0006783250137232244,0.0006577642634510994,0.0,-3.0,collision
49,0.4557850956916809,1.7143245935440063,-0.0002506062446627766,1.9927716493839398e-05,1.7172738807857968e-05,0.0,-3.0,collision
50,0.4555628001689911,1.7153353691101074,-0.00024516164558008313,0.03234204649925232,0.032341595739126205,1.0,-3.0,collision
51,0.4553390145301819,1.7163673639297485,-0.00024536301498301327,0.032999370247125626,0.03299936652183533,1.0,-3.0,collision
52,0.4553358852863312,1.71638822555542,-0.00025070528499782085,0.0006800300325267017,0.0006592191057279706,0.0,-3.0,collision
53,0.4551208019256592,1.7174005508422852,-0.00024554101401008666,0.03234171122312546,0.032341308891773224,1.0,-3.0,collision
54,0.45511701703071594,1.717421293258667,-0.000250574346864596,0.0006774173234589398,0.000658903329167515,0.0,3.0,collision
55,0.4549013376235962,1.7184333801269531,-0.0002454218047205359,0.03233829885721207,0.03233789652585983,1.0,3.0,collision
56,0.4548978805541992,1.7184542417526245,-0.0002504560980014503,0.0006792853237129748,0.0006608164985664189,0.0,-3.0,collision
57,0.45489829778671265,1.718454360961914,-0.0002502121205907315,1.555668677610811e-05,1.3560260413214564e-05,0.0,-3.0,collision
58,0.4546850323677063,1.719467043876648,-0.00024484554887749255,0.032340917736291885,0.032340485602617264,1.0,-3.0,collision
59,0.4544704854488373,1.7205009460449219,-0.0002451100735925138,0.032997749745845795,0.032997749745845795,1.0,-3.0,collision
60,0.45425763726234436,1.721535325050354,-0.0002456307120155543,0.0330016054213047,0.033001597970724106,1.0,3.0,collision
