step,x,y,z,speed_3d,speed_xy,command_v,command_w,outcome
0,-2.7381274700164795,-4.503354072570801,-0.009898046031594276,0.0,0.0,0.0,0.0,success
1,-2.738128900527954,-4.503371715545654,-0.005004324950277805,0.15292976796627045,0.0005531522911041975,1.0,-3.0,success
2,-2.7385358810424805,-4.502419948577881,-0.0040298826061189175,0.044425930827856064,0.032347798347473145,1.0,-3.0,success
3,-2.738543748855591,-4.5024003982543945,-0.003277260111644864,0.023528670892119408,0.0006585655501112342,0.0,-3.0,success
4,-2.7389461994171143,-4.501446723937988,-0.0026660626754164696,0.03756535425782204,0.032347314059734344,1.0,-3.0,success
5,-2.739354133605957,-4.500472545623779,-0.0021815106738358736,0.03631223365664482,0.03300439938902855,1.0,-3.0,success
6,-2.73936128616333,-4.500452518463135,-0.0017991471104323864,0.011967327445745468,0.0006645650137215853,0.0,-3.0,success
7,-2.7397568225860596,-4.499495983123779,-0.0014839228242635727,0.0338132381439209,0.03234652429819107,1.0,-3.0,success
8,-2.7401583194732666,-4.498518943786621,-0.0012360919499769807,0.03390625864267349,0.033009905368089676,1.0,3.0,success
9,-2.740166187286377,-4.498499393463135,-0.0010430420516058803,0.006068648770451546,0.0006585655501112342,0.0,3.0,success
10,-2.740565776824951,-4.497539520263672,-0.0008791845175437629,0.03289242833852768,0.03249140828847885,1.0,-3.0,success
11,-2.740969657897949,-4.49656343460083,-0.0007524718530476093,0.03324740380048752,0.033010754734277725,1.0,3.0,success
12,-2.741375684738159,-4.495588779449463,-0.0006513865664601326,0.033146053552627563,0.032995183020830154,1.0,3.0,success
13,-2.741783380508423,-4.494614601135254,-0.0005705468938685954,0.03309807553887367,0.033001527190208435,1.0,-3.0,success
14,-2.7421889305114746,-4.4936394691467285,-0.0005059054819867015,0.03306497633457184,0.03300321102142334,1.0,-3.0,success
15,-2.7425923347473145,-4.492663383483887,-0.0004542088136076927,0.03304457664489746,0.033005062490701675,1.0,-3.0,success
16,-2.7429933547973633,-4.4916863441467285,-0.0004128642613068223,0.033029522746801376,0.033004242926836014,1.0,-3.0,success
17,-2.743391990661621,-4.490708827972412,-0.00037979884655214846,0.03300600126385689,0.03298982232809067,1.0,-3.0,success
18,-2.743788719177246,-4.489729881286621,-0.00035335466964170337,0.03301912918686867,0.03300878778100014,1.0,-3.0,success
19,-2.74418306350708,-4.488750457763672,-0.00033220587647520006,0.03300131484866142,0.032994698733091354,1.0,-3.0,success
20,-2.744575262069702,-4.487770080566406,-0.000315292039886117,0.0330016128718853,0.03299738094210625,1.0,-3.0,success
21,-2.7449653148651123,-4.486788749694824,-0.0003017651615664363,0.033002935349941254,0.03300022706389427,1.0,-3.0,success
22,-2.7453534603118896,-4.485806465148926,-0.00029094700585119426,0.033007703721523285,0.0330059714615345,1.0,-3.0,success
23,-2.745739221572876,-4.484823226928711,-0.00028229516465216875,0.03300751373171806,0.03300640359520912,1.0,-3.0,success
24,-2.7461228370666504,-4.483839511871338,-0.0002753758162725717,0.03299656882882118,0.03299585357308388,1.0,-3.0,success
25,-2.746504545211792,-4.482854843139648,-0.00026984201394952834,0.03300248831510544,0.033002033829689026,1.0,-3.0,success
26,-2.7468838691711426,-4.481869220733643,-0.0002654163690749556,0.03300328180193901,0.03300298750400543,1.0,-3.0,success
27,-2.7472612857818604,-4.4808831214904785,-0.00026187693583779037,0.03299573063850403,0.03299554064869881,1.0,-3.0,success
28,-2.747636556625366,-4.479896068572998,-0.000259046268183738,0.03299960866570473,0.032999489456415176,1.0,-3.0,success
29,-2.748009443283081,-4.478908061981201,-0.00025678242673166096,0.033001042902469635,0.03300096467137337,1.0,-3.0,success
30,-2.7483808994293213,-4.477919578552246,-0.00025497606839053333,0.03299920633435249,0.03299915790557861,1.0,0.0,success
31,-2.7487521171569824,-4.476930618286133,-0.00025352294323965907,0.03301052004098892,0.033010486513376236,1.0,-3.0,success
32,-2.748751163482666,-4.476930141448975,-0.0002573471865616739,0.00012406567111611366,3.332000778755173e-05,0.0,0.0,success
33,-2.7491133213043213,-4.475960731506348,-0.00025075761368498206,0.032339707016944885,0.032339051365852356,1.0,-3.0,success
34,-2.749480724334717,-4.474970817565918,-0.00024985868367366493,0.03299673646688461,0.03299672156572342,1.0,3.0,success
35,-2.749850034713745,-4.4739813804626465,-0.00024940958246588707,0.0330035500228405,0.0330035500228405,1.0,-3.0,success
36,-2.7498559951782227,-4.473960876464844,-0.0002539553097449243,0.000682227429933846,0.0006672742310911417,0.0,-3.0,success
37,-2.750213861465454,-4.472990036010742,-0.00024814100470393896,0.032334815710783005,0.03233430162072182,1.0,-3.0,success
38,-2.7505760192871094,-4.47199821472168,-0.00024776087957434356,0.032996032387018204,0.032996028661727905,1.0,-3.0,success
39,-2.7509360313415527,-4.471005439758301,-0.00024774190387688577,0.03300110623240471,0.03300110623240471,1.0,-3.0,success
40,-2.751293897628784,-4.4700117111206055,-0.0002477407397236675,0.033006343990564346,0.033006343990564346,1.0,-3.0,success
41,-2.7516493797302246,-4.469017505645752,-0.0002477405359968543,0.032995205372571945,0.032995205372571945,1.0,-3.0,success
42,-2.7520029544830322,-4.468022346496582,-0.0002477404777891934,0.03300326690077782,0.03300326690077782,1.0,-3.0,success
43,-2.752354145050049,-4.467026233673096,-0.00024774044868536294,0.03300650417804718,0.03300650045275688,1.0,-3.0,success
44,-2.752703905105591,-4.466030120849609,-0.0002477492962498218,0.03299166262149811,0.03299166262149811,1.0,3.0,success
