x,y
-4.2621394653550215,-4.498190262997933
-4.262350836295514,-4.498207119639866
-4.2623559924234735,-4.498181453454101
-4.262682566906106,-4.497194112423173
-4.263012290677729,-4.496187473213882
-4.263339718264133,-4.495180044382736
-4.263664875275283,-4.494172562419411
-4.263987783308305,-4.493164937883093
-4.264308460357403,-4.492157084741941
-4.2646269211353625,-4.491148928057449
-4.264943177344422,-4.490140343065006
-4.265257237706433,-4.489131277422696
-4.265569108920574,-4.488121697905996
-4.265573285602009,-4.488100582808109
-4.265875207462132,-4.48711011436805
-4.266180216672914,-4.48609876446518
-4.266483020106998,-4.485086809855832
-4.266783624691989,-4.484074256132294
-4.267082035852851,-4.483061099206639
-4.267378257686899,-4.482047336424029
-4.267672293173857,-4.481032966534864
-4.267964144396508,-4.480017989434566
-4.267967999416698,-4.479997155183914
-4.268250203705407,-4.479001342582269
-4.268535181304033,-4.477984460233782
-4.268817946881461,-4.476966959821753
-4.2688217566871485,-4.476946134915988
-4.26909495977261,-4.475947871609229
-4.269370789921698,-4.474928492790307
-4.2696443932273125,-4.47390850868448
-4.269915777375142,-4.47288793749706
-4.270184948212239,-4.4718667851466
-4.270451910218675,-4.470845057012489
-4.270716666732835,-4.469822758301602
-4.270979220176584,-4.468799894099467
-4.271239572239499,-4.467776469398375
-4.2714977240274195,-4.46675248911893
-4.271753676181944,-4.465727958126982
-4.272007428976419,-4.464702881246893
-4.272258982392935,-4.463677263271894
-4.272258015805482,-4.4636767018567935
-4.272503084791603,-4.46267121197565
-4.27250624222874,-4.462650309425827
-4.272746604529334,-4.461643687108522
-4.272988873649599,-4.460615840061299
-4.27322889115086,-4.459587454307148
-4.27346666649467,-4.458558549215345
-4.2737022066785215,-4.457529131619944
-4.273935517137802,-4.456499207632834
-4.274166602015142,-4.455468783050062
-4.274395464413709,-4.454437863432422
-4.274622106604158,-4.453406454156864
-4.274846530191814,-4.4523745604565965
-4.2750687362514395,-4.451342187452756
-4.2752887254357175,-4.450309340179413
-4.275506498062456,-4.449276023603251
-4.2757220541845795,-4.4482422426390364
-4.275935393646232,-4.447208002161749
-4.276146516127693,-4.44617330701606
-4.276355421181281,-4.445138162023736
-4.276562108259997,-4.444102571989396
-4.276766576740383,-4.4430665417049795
-4.276968825940701,-4.442030075953201
-4.277168855135382,-4.440993179510219
-4.277170716292308,-4.440972064499857
-4.277169550267749,-4.440971856257181
-4.277168549892147,-4.440971690370502
-4.277356740764013,-4.4399540405718145
