x,y
-4.2622018404873785,-4.498245543465666
-4.26259795812835,-4.498162243727241
-4.263058657913521,-4.49720655114018
-4.263066370028299,-4.4971833470495985
-4.263066407085446,-4.49717833125157
-4.2630663700521,-4.497174238084694
-4.263520084689006,-4.496218508580589
-4.263973230549204,-4.495261966714344
-4.264424130151712,-4.494304789512172
-4.264431600614265,-4.494284301727127
-4.264431099397311,-4.494282699359901
-4.264867325264173,-4.493343090326609
-4.264874845943024,-4.493323027095644
-4.265306355177575,-4.492381607175184
-4.265743720266153,-4.4914200068322305
-4.266178917794909,-4.490457494321508
-4.266186121441347,-4.490437534605311
-4.2661853016918005,-4.490436958831402
-4.266606028772813,-4.489491121237825
-4.267032534909664,-4.488524922672501
-4.267456882733348,-4.487557791554158
-4.267463874333965,-4.487537860330853
-4.267875853268265,-4.486588299778413
-4.268293495628984,-4.4856183153456834
-4.26830037004584,-4.4855983489991145
-4.268299470183684,-4.485597926933267
-4.268299301632905,-4.485597861671409
-4.268298570546994,-4.4855975336204095
-4.268298585467289,-4.485597544695932
-4.26870417807096,-4.484645361294835
-4.269115397026118,-4.483672671994487
-4.269524414207692,-4.482699049014052
-4.2699315988786015,-4.481724598219631
-4.270338535146911,-4.480750136764377
-4.270338051078851,-4.480749590963854
-4.270735082773159,-4.479793832242781
-4.27074186992392,-4.479773897965111
-4.271142374430626,-4.478796989960863
-4.271149289084242,-4.478777128868477
-4.271148671634278,-4.4787768963673145
-4.271148111727761,-4.478776695705145
-4.2711476029118165,-4.478776512202492
-4.271147135053416,-4.478776342110182
-4.271529551081718,-4.477814631718381
-4.271916928989883,-4.476832223913095
-4.271916586964525,-4.476831731885635
-4.272294373656857,-4.475868193737975
-4.272300825304651,-4.475848147040405
-4.272300099286714,-4.475847868385155
-4.272300081154255,-4.475847891918485
-4.272299808954637,-4.475847718222831
-4.272673108943675,-4.474882466735487
-4.272679637073113,-4.474862438985795
-4.273048288151069,-4.47389537658309
-4.2734217059968325,-4.472907577041786
-4.273427891143309,-4.472887404533222
-4.273427111493244,-4.472887108469662
-4.2737869817101775,-4.471916747739865
-4.273793084057306,-4.471896555693652
-4.273792353939708,-4.471896278119057
-4.2741455779211766,-4.4709234764280525
-4.274503210796198,-4.469929844790361
-4.274509028529929,-4.4699095540360085
-4.27450823605047,-4.469909262929853
-4.274507535225328,-4.4699090191265345
-4.274849941989241,-4.468932350407538
-4.275196476566271,-4.467934794490899
-4.275540761955436,-4.466936452299376
-4.2755401893957306,-4.46693590299969
-4.275539306169508,-4.466935620422777
-4.27587301232855,-4.465955951917842
-4.275878459077498,-4.465935584566231
-4.275877686720758,-4.4659353242719
-4.275877001913211,-4.465935105926167
-4.275876734087368,-4.465934947213291
-4.276201732604472,-4.464952370700183
-4.276530483679738,-4.463948830072173
-4.2768569607715365,-4.462944535856926
-4.277181186713547,-4.461939513971364
-4.277186123774723,-4.461918999816139
-4.277499844468083,-4.460932737243826
-4.277504764894567,-4.46091220670652
-4.2775038966442285,-4.460911930885606
-4.277503134889724,-4.4609117017901045
-4.277502462783009,-4.460911501286869
-4.277805455222018,-4.4599219035941795
-4.278111670854247,-4.45891124403661
-4.278116396381337,-4.458890668524087
-4.2784123722411955,-4.457898939772502
-4.278711474896083,-4.456886151941557
-4.278715964635477,-4.456865501827488
-4.279004996215,-4.455871734675225
-4.279009440530593,-4.455851071040311
-4.279008586298002,-4.455850816093251
-4.279007835591752,-4.4558506053176785
-4.27928810101439,-4.454854347497615
-4.279571497419369,-4.453836982217869
-4.279575953724936,-4.453816363251726
-4.279851476183729,-4.452818798611442
-4.280129694348011,-4.451800087114482
-4.28040561731796,-4.450780741515458
-4.280409627811586,-4.450759990113671
-4.280408754282786,-4.45075975835386
-4.280673034395401,-4.449759155005212
-4.280939758984318,-4.448737368413953
-4.280943582493931,-4.448716573995577
-4.280942718175446,-4.448716347870327
-4.281197971881921,-4.447713402188435
-4.281201769304983,-4.4476926103272305
-4.28120098482332,-4.447692404766421
-4.28120028977896,-4.447692235526265
-4.281451547078514,-4.4466667350836655
-4.2814554710451445,-4.446646017759501
-4.281454965008538,-4.446645899792542
-4.281697601302562,-4.445639843852907
-4.281701793686096,-4.445619210634126
-4.281943953188659,-4.444613041723758
-4.281947923831609,-4.444592312401812
-4.282185057524251,-4.443584939974064
-4.282188766583526,-4.443564139355385
-4.282188520707879,-4.443563997218575
-4.282187958646782,-4.4435638831396655
-4.2821874636606605,-4.443563783072395
-4.28218700406935,-4.443563689484746
-4.2821872423468275,-4.44356375846408
-4.282415232940135,-4.442554294415461
-4.282645293216643,-4.441523560899241
-4.282875026464852,-4.440492834218132
-4.283102769027323,-4.439461599346777
-4.283330573963375,-4.438430395356179
-4.283334040038915,-4.438409610605438
-4.283333514515888,-4.4384095292404036
-4.283552404507312,-4.437398083921079
-4.2837727212236265,-4.43636531766264
-4.283990684408487,-4.435332038297276
-4.28399438284598,-4.435311313582405
-4.283993516830245,-4.435311135659763
-4.284209925500688,-4.4342777362704595
-4.2844264509144105,-4.43324409911663
-4.284643040054746,-4.432210486519311
-4.28485931839305,-4.431176893562774
-4.284862383362065,-4.4311560317749175
-4.285070105320112,-4.43014222034138
-4.285073812863767,-4.430121602475972
-4.285073064597497,-4.430121460085049
-4.285072439446645,-4.430121352696307
-4.285275887705632,-4.429106661078595
-4.285278731788776,-4.429085723465804
-4.28547722610524,-4.428070036784155
-4.285676733465667,-4.427033024398677
-4.2858739061076525,-4.425995557698611
-4.285876247952731,-4.425974513784819
-4.285875688670583,-4.425974336580403
-4.28606485281632,-4.424956901286688
-4.2862552520568675,-4.4239181257242945
-4.286446088896677,-4.422879528810302
-4.286638749802935,-4.421841249667446
-4.286829053291431,-4.4208025320587225
-4.286831512155091,-4.420781535702908
-4.287017386097565,-4.419742209723538
-4.287203005405791,-4.418702656228151
-4.287205383287131,-4.41868165574035
-4.287386584268765,-4.417641507712883
-4.28756752449696,-4.416601132370424
-4.287569811631968,-4.416580123635171
-4.287746325195357,-4.415539171343823
-4.287748699424637,-4.415518194550121
-4.287920213550168,-4.414497647027468
-4.287922906766412,-4.4144767300747105
-4.2880939430341725,-4.413456114508742
-4.288265362682427,-4.4124141069018545
-4.288267564777875,-4.412393069277589
-4.288266943946003,-4.41239297209027
-4.288266718819535,-4.412392872899758
-4.288431502444835,-4.411350001758715
-4.288596000263478,-4.410306896516439
-4.288758102724782,-4.409263406299479
-4.288759935211152,-4.409242342331189
-4.288916281291563,-4.408219217706047
-4.28891847448119,-4.408198225208825
-4.288918103892668,-4.408198177668219
-4.2890708867610154,-4.407174670770022
-4.289223988445564,-4.406129737386342
-4.28937676158128,-4.405084835653171
-4.289376419033413,-4.4050844667628875
-4.28937609894031,-4.405084383716211
-4.289375498529506,-4.405084345585783
-4.289521330108126,-4.404059840488497
-4.289667343952097,-4.403013913635306
