step,x,y,z,speed_3d,speed_xy,command_v,command_w,outcome
0,-4.262043476104736,-4.499781131744385,-0.009886575862765312,0.0,0.0,0.0,0.0,success
1,-4.26204252243042,-4.4997992515563965,-0.004998731892555952,0.15274617075920105,0.0005670278333127499,1.0,-3.0,success
2,-4.26204252243042,-4.499798774719238,-0.004030377138406038,0.0302610881626606,1.4901160284352954e-05,0.0,3.0,success
3,-4.262042045593262,-4.499798774719238,-0.0032730954699218273,0.0236650537699461,1.4901160284352954e-05,0.0,0.0,success
4,-4.261855125427246,-4.498780727386475,-0.0026624344754964113,0.0375555083155632,0.03234577924013138,1.0,3.0,success
5,-4.2618513107299805,-4.498759746551514,-0.002183452947065234,0.014982999302446842,0.0006664001266472042,0.0,-3.0,success
6,-4.261660575866699,-4.497721195220947,-0.0017911650938913226,0.03520112857222557,0.03299752250313759,1.0,0.0,success
7,-4.261470317840576,-4.496682643890381,-0.0014818990603089333,0.03438114374876022,0.0329948328435421,1.0,3.0,success
8,-4.261282444000244,-4.495643138885498,-0.001234754454344511,0.033902253955602646,0.0330108180642128,1.0,3.0,success
9,-4.261096000671387,-4.494603633880615,-0.0010370975360274315,0.033575937151908875,0.03300289437174797,1.0,-3.0,success
10,-4.260908126831055,-4.493564605712891,-0.0008790416759438813,0.03336378559470177,0.032996151596307755,1.0,3.0,success
11,-4.2607221603393555,-4.492525100708008,-0.0007526210392825305,0.033235903829336166,0.033000268042087555,1.0,0.0,success
12,-4.2607221603393555,-4.49252462387085,-0.0006564973155036569,0.003003902966156602,1.4901160284352954e-05,0.0,0.0,success
13,-4.2605390548706055,-4.491506099700928,-0.0005699801840819418,0.03245195001363754,0.032339129596948624,1.0,-3.0,success
14,-4.260536193847656,-4.491485118865967,-0.0005100404960103333,0.0019865629728883505,0.0006617189501412213,0.0,3.0,success
15,-4.2603535652160645,-4.490466594696045,-0.0004529327852651477,0.032385703176259995,0.03233649581670761,1.0,3.0,success
16,-4.260349750518799,-4.490445613861084,-0.0004164125130046159,0.0013215749058872461,0.0006664001266472042,0.0,-3.0,success
17,-4.260167598724365,-4.489427089691162,-0.00037806358886882663,0.03235607221722603,0.032333869487047195,1.0,3.0,success
18,-4.260164737701416,-4.489406108856201,-0.00035654797102324665,0.0009433684172108769,0.0006617189501412213,0.0,3.0,success
19,-4.259986877441406,-4.488386631011963,-0.00033016433008015156,0.03235039860010147,0.03233988583087921,1.0,-3.0,success
20,-4.259803295135498,-4.487346649169922,-0.00031336775282397866,0.033006079494953156,0.03300189971923828,1.0,3.0,success
21,-4.259622097015381,-4.486306190490723,-0.0003002113080583513,0.033006273210048676,0.03300371393561363,1.0,3.0,success
22,-4.259618759155273,-4.48628568649292,-0.00029457404161803424,0.0006726622814312577,0.0006491845706477761,0.0,-3.0,success
23,-4.259440898895264,-4.485266208648682,-0.00028063723584637046,0.0323428250849247,0.03233988583087921,1.0,3.0,success
24,-4.259441375732422,-4.485265731811523,-0.0002787223202176392,6.344326538965106e-05,2.1073423340567388e-05,0.0,0.0,success
25,-4.25944185256958,-4.485265731811523,-0.00027273211162537336,0.00018778616504278034,1.4901160284352954e-05,0.0,3.0,success
26,-4.259268760681152,-4.484245300292969,-0.0002628535439725965,0.03234546631574631,0.032343994826078415,1.0,3.0,success
27,-4.25909423828125,-4.483203887939453,-0.0002595054975245148,0.03299811854958534,0.03299795463681221,1.0,0.0,success
28,-4.259091377258301,-4.483182907104492,-0.00026201034779660404,0.0006663326057605445,0.0006617189501412213,0.0,-3.0,success
29,-4.259091854095459,-4.483182907104492,-0.0002594774996396154,8.054194040596485e-05,1.4901160284352954e-05,0.0,3.0,success
30,-4.259092330932617,-4.483182907104492,-0.00025714244111441076,7.447649841196835e-05,1.4901160284352954e-05,0.0,3.0,success
31,-4.259093284606934,-4.483182430267334,-0.00025525977252982557,6.76135387038812e-05,3.332000778755173e-05,0.0,3.0,success
32,-4.258925437927246,-4.482161521911621,-0.0002488574536982924,0.03233230859041214,0.032331690192222595,1.0,-3.0,success
33,-4.25875186920166,-4.481119632720947,-0.00024831725750118494,0.03300774469971657,0.03300774097442627,1.0,-3.0,success
34,-4.2585768699646,-4.480078220367432,-0.0002481957490090281,0.03300042077898979,0.03300042077898979,1.0,3.0,success
35,-4.258403301239014,-4.479036808013916,-0.00024809365277178586,0.03299304097890854,0.03299304097890854,1.0,-3.0,success
36,-4.258227348327637,-4.4779953956604,-0.0002480218536220491,0.03300537168979645,0.03300537168979645,1.0,-3.0,success
