step,x,y,z,speed_3d,speed_xy,command_v,command_w,outcome
0,-4.202040672302246,1.6008217334747314,0.018614135682582855,0.0,0.0,0.0,0.0,timeout
1,-4.201777458190918,1.6008626222610474,-0.001352019957266748,0.6239978671073914,0.008324095979332924,1.0,3.0,timeout
2,-4.20133113861084,1.6018186807632446,0.008441147394478321,0.3078075051307678,0.0329720675945282,1.0,3.0,timeout
3,-4.2008843421936035,1.6027745008468628,0.008189947344362736,0.033893220126628876,0.03297162428498268,1.0,3.0,timeout
4,-4.200438022613525,1.6037298440933228,-0.0021059114951640368,0.32342854142189026,0.03295181319117546,1.0,3.0,timeout
5,-4.199998378753662,1.6046898365020752,0.0029200511053204536,0.16048987209796906,0.03299609571695328,1.0,3.0,timeout
6,-4.199558258056641,1.6056498289108276,-0.002099232980981469,0.16028690338134766,0.033002302050590515,1.0,3.0,timeout
7,-4.199122905731201,1.6066118478775024,0.0003267945721745491,0.08268339931964874,0.03299816697835922,1.0,3.0,timeout
8,-4.19924783706665,1.6063534021377563,-0.002056000754237175,0.07500074803829193,0.008970547467470169,1.0,3.0,timeout
9,-4.198794364929199,1.6073105335235596,-0.0009526129579171538,0.04779515415430069,0.0330975316464901,1.0,3.0,timeout
10,-4.198343753814697,1.6082568168640137,-0.0008016539504751563,0.033090949058532715,0.032752957195043564,1.0,3.0,timeout
11,-4.197896957397461,1.6092056035995483,-0.0006904676556587219,0.0329563170671463,0.03277264162898064,1.0,3.0,timeout
12,-4.197452545166016,1.6101570129394531,-0.0006018191343173385,0.03293193131685257,0.03281520679593086,1.0,3.0,timeout
13,-4.197011470794678,1.6111109256744385,-0.0005309327389113605,0.03291681408882141,0.032842185348272324,1.0,3.0,timeout
14,-4.196573257446289,1.6120668649673462,-0.0004742392629850656,0.032910045236349106,0.03286232426762581,1.0,3.0,timeout
15,-4.196137428283691,1.6130249500274658,-0.000428896164521575,0.032922882586717606,0.0328923724591732,1.0,3.0,timeout
16,-4.196131229400635,1.6130450963974,-0.00039749551797285676,0.001181854517199099,0.0006587025127373636,0.0,3.0,timeout
17,-4.195706844329834,1.6139906644821167,-0.00036294941673986614,0.03240664303302765,0.032388653606176376,1.0,3.0,timeout
18,-4.195278644561768,1.6149539947509766,-0.0003396024985704571,0.032952163368463516,0.03294408321380615,1.0,3.0,timeout
19,-4.194852828979492,1.6159188747406006,-0.00032119901152327657,0.032963208854198456,0.03295819088816643,1.0,3.0,timeout
20,-4.194429397583008,1.6168850660324097,-0.0003064932534471154,0.0329689122736454,0.032965708523988724,1.0,3.0,timeout
21,-4.1940083503723145,1.6178524494171143,-0.0002947320754174143,0.032972078770399094,0.03297002986073494,1.0,3.0,timeout
22,-4.193589210510254,1.6188212633132935,-0.0002853248151950538,0.032988619059324265,0.032987307757139206,1.0,3.0,timeout
23,-4.193171977996826,1.6197913885116577,-0.0002777998452074826,0.03300216794013977,0.03300132602453232,1.0,3.0,timeout
24,-4.192757606506348,1.6207630634307861,-0.00027178041636943817,0.03301118686795235,0.03301064670085907,1.0,3.0,timeout
25,-4.192344665527344,1.621735692024231,-0.00026696870918385684,0.03302090987563133,0.033020567148923874,1.0,3.0,timeout
26,-4.191934108734131,1.622709035873413,-0.00026312071713618934,0.03301233425736427,0.03301211819052696,1.0,3.0,timeout
27,-4.191525936126709,1.623683214187622,-0.0002600428706500679,0.0330074205994606,0.03300728276371956,1.0,3.0,timeout
28,-4.19111967086792,1.624658226966858,-0.0002575809776317328,0.033008452504873276,0.03300836309790611,1.0,3.0,timeout
29,-4.190715789794922,1.625633955001831,-0.00025561178335919976,0.033000487834215164,0.03300042822957039,1.0,3.0,timeout
30,-4.190313816070557,1.626610517501831,-0.00025403668405488133,0.03300182893872261,0.033001791685819626,1.0,3.0,timeout
31,-4.189913749694824,1.627587914466858,-0.00025277677923440933,0.0330033041536808,0.03300328180193901,1.0,3.0,timeout
32,-4.189516067504883,1.6285661458969116,-0.00025176891358569264,0.032999299466609955,0.03299928456544876,1.0,3.0,timeout
33,-4.189120292663574,1.6295452117919922,-0.0002509627374820411,0.033001068979501724,0.03300106152892113,1.0,3.0,timeout
34,-4.188726425170898,1.6305252313613892,-0.0002503179421182722,0.03300642594695091,0.033006418496370316,1.0,3.0,timeout
35,-4.188334941864014,1.6315059661865234,-0.0002498021931387484,0.032999467104673386,0.03299946337938309,1.0,3.0,timeout
36,-4.18794584274292,1.6324875354766846,-0.00024938967544585466,0.03299615532159805,0.03299615532159805,1.0,3.0,timeout
37,-4.187558650970459,1.633470058441162,-0.0002490597253199667,0.033001963049173355,0.033001963049173355,1.0,3.0,timeout
38,-4.187173366546631,1.634453296661377,-0.000248795811785385,0.033000968396663666,0.03300096467137337,1.0,3.0,timeout
39,-4.186790466308594,1.6354373693466187,-0.0002485847217030823,0.032998159527778625,0.032998159527778625,1.0,3.0,timeout
40,-4.1864094734191895,1.6364222764968872,-0.0002484158903826028,0.03300091251730919,0.03300091251730919,1.0,3.0,timeout
41,-4.186403751373291,1.6364425420761108,-0.00025316354003734887,0.000674577197059989,0.0006580596091225743,0.0,3.0,timeout
42,-4.186034202575684,1.6374093294143677,-0.0002475079381838441,0.0323445200920105,0.0323440358042717,1.0,3.0,timeout
43,-4.185659885406494,1.6383968591690063,-0.00024725418188609183,0.03300284594297409,0.03300284221768379,1.0,3.0,timeout
44,-4.1852874755859375,1.6393851041793823,-0.0002473369531799108,0.03300267830491066,0.03300267830491066,1.0,3.0,timeout
45,-4.184917449951172,1.6403741836547852,-0.0002474171051289886,0.03300090506672859,0.03300090506672859,1.0,3.0,timeout
46,-4.184549808502197,1.6413640975952148,-0.00024748191935941577,0.03299931436777115,0.03299931436777115,1.0,3.0,timeout
47,-4.1841840744018555,1.6423547267913818,-0.0002475338114891201,0.03299957513809204,0.03299957513809204,1.0,3.0,timeout
48,-4.1838202476501465,1.6433461904525757,-0.00024757531355135143,0.03300346061587334,0.03300346061587334,1.0,3.0,timeout
49,-4.1834588050842285,1.6443383693695068,-0.0002476084919180721,0.03299887105822563,0.03299887105822563,1.0,3.0,timeout
50,-4.183099746704102,1.6453313827514648,-0.00024763503461144865,0.03299796208739281,0.03299796208739281,1.0,3.0,timeout
51,-4.182742595672607,1.6463251113891602,-0.00024765628040768206,0.03299877792596817,0.03299877792596817,1.0,3.0,timeout
52,-4.182387351989746,1.6473196744918823,-0.00024767324794083834,0.033003222197294235,0.033003222197294235,1.0,3.0,timeout
53,-4.182034492492676,1.6483149528503418,-0.00024768683942966163,0.032999299466609955,0.032999299466609955,1.0,3.0,timeout
54,-4.181683540344238,1.6493109464645386,-0.000247697695158422,0.033000510185956955,0.033000510185956955,1.0,3.0,timeout
55,-4.181334972381592,1.6503077745437622,-0.0002477063680998981,0.033000439405441284,0.033000439405441284,1.0,3.0,timeout
56,-4.180988311767578,1.6513053178787231,-0.0002477132948115468,0.03300192579627037,0.03300192579627037,1.0,3.0,timeout
