x,y
-1.2117446659394357,-4.546287771616199
-1.2124434888294762,-4.536458350910494
-1.213019670415972,-4.526978014857851
-1.213564816109098,-4.517488170333616
-1.2140843582175675,-4.507977021963775
-1.2145803400543365,-4.497449861347593
-1.2150307356100034,-4.489013963107625
-1.2155548218220227,-4.480603064613066
-1.2161443180130804,-4.471117053610244
-1.2166520688489384,-4.463763803138886
-1.2172775759616532,-4.4542592029052255
-1.217824520250596,-4.4458081015703526
-1.2184040026991636,-4.436343019015616
-1.2190179093467517,-4.426858904436899
-1.219704019279379,-4.417379696999221
-1.2205087455640002,-4.40685041410832
-1.2212779942552632,-4.397377648437078
-1.2220692788458776,-4.3889456017500645
-1.2231631367082776,-4.378463597221934
-1.224101422919597,-4.369006102441593
-1.2251121447952538,-4.359556045706011
-1.2262964675485535,-4.349062681929375
-1.2275759478142616,-4.338580512018788
-1.2287156434404698,-4.329124369545433
-1.229916912410513,-4.318654263680357
-1.231017767586552,-4.309213924871056
-1.231981154822003,-4.300820674610501
-1.233166541109975,-4.290327404374018
-1.2341706321758203,-4.281918071676727
-1.2353296639463534,-4.272505854012843
-1.2365734807926647,-4.262019424495872
-1.2377560991463055,-4.251525889347413
-1.2387215340617836,-4.243133440679446
-1.239926181038633,-4.232642339063042
-1.2410083156816167,-4.223199761432147
-1.242301705470375,-4.212719249619491
-1.2436050414015967,-4.202240091598412
-1.2444437180394985,-4.19489632414833
-1.2453672330979093,-4.186477920474229
-1.2463738296871119,-4.177027398535893
-1.2472868487979951,-4.1686294206694505
-1.2481212748524406,-4.160222723865657
-1.2488357242224335,-4.1528441780474
-1.2497247314247797,-4.14446439888006
-1.2506029024955774,-4.136062163232047
-1.2514278071176812,-4.127654916580968
-1.252493519541291,-4.117148809757486
-1.2535292264143003,-4.106639770611255
-1.2542898485668204,-4.09928683589364
-1.2553079506490927,-4.088797276649711
-1.2563428057757662,-4.078288142443425
-1.257300840668,-4.068832615351263
-1.2583621512278444,-4.058326090765777
-1.2594029884477296,-4.047817534019361
-1.2603500744172744,-4.037300132873267
-1.2611949624970356,-4.026774056170559
-1.2619042810230618,-4.018355991745505
-1.2627473026181526,-4.007829652484669
-1.263532100359873,-3.9972988790062383
-1.264280523347197,-3.986765484057086
-1.2650345248430461,-3.9762324882066555
-1.2656136383876124,-3.9678045084174625
-1.2662084554355064,-3.9593563466683794
-1.2667394877415858,-3.9520047417690063
-1.2675441604408824,-3.9414753913867333
-1.26833712593769,-3.9320045675833994
-1.269091380083416,-3.9235901221181053
-1.2700863810077287,-3.9130770897305407
-1.2709366395251012,-3.9036115666154236
-1.2718240253097743,-3.8930889730604257
-1.2725274566469582,-3.8846702223235154
-1.2733290305058678,-3.8752001561001794
-1.2741805536564574,-3.8646745785966496
-1.2749710750697523,-3.8541442589783523
-1.2757307045043231,-3.844670795371887
-1.2763020361278263,-3.8372797802317957
-1.2770114451013133,-3.8278236961581182
-1.2776450850677792,-3.818340711571218
-1.2783363343669005,-3.8088619454155648
-1.2791539721637268,-3.7983336506135665
-1.2798774772124988,-3.7888571087569773
-1.280539210796936,-3.779376357483469
-1.2812308383807698,-3.7698973918622443
-1.281991698108263,-3.7604239741815384
-1.282707219624846,-3.75094694441696
-1.2834772237373921,-3.7404151152175524
-1.2842332880818417,-3.7309413046113638
-1.2848452043555272,-3.7225153618100273
-1.285575308996237,-3.7119806594415383
-1.2860539072188253,-3.703546234776917
-1.286610351267484,-3.693000864685242
-1.2871139312991409,-3.6824529522484664
-1.2875995786057288,-3.6719041908028616
-1.288060161565832,-3.661354276058156
-1.2883673521617471,-3.6529119687585956
-1.288710236573255,-3.64235749412713
-1.2890159728499953,-3.632858381886993
-1.2892914242068907,-3.6243938437421375
-1.2895041631400743,-3.617026130425757
-1.2898696469879096,-3.6064723984538047
-1.2902108371880696,-3.596974581175405
-1.290508652397895,-3.586418775607477
-1.2907227195590723,-3.5769172849610325
-1.2909389499181785,-3.5684509133845594
-1.2912450270039926,-3.560029715915385
-1.2916498464182598,-3.5515702301176777
-1.2921028400340642,-3.5431556969280966
-1.2925164469696258,-3.533660647858599
-1.2928661141226665,-3.5252200207565316
-1.2932668229146425,-3.515724476019624
-1.2935744219451666,-3.507303052803526
-1.2938073200330722,-3.4988582603364575
-1.2940478557687791,-3.491470238783582
-1.2943438732938426,-3.484084350714774
-1.2947044645833987,-3.4756440176558887
-1.2951143263558007,-3.466148900556213
-1.2956179782298982,-3.4566582834638266
-1.296043485173424,-3.449278751864705
-1.296507814087371,-3.4387289413388644
-1.2968038856210278,-3.432378763836733
-1.2971364359143462,-3.4250154791238083
-1.2974186366124345,-3.417628922134262
-1.297811913407804,-3.4070761630672024
-1.298191458808223,-3.3965230431103226
-1.2081352024018337,-4.540471023925313
-1.2048555989348677,-4.531547072578877
-1.2013575936953174,-4.5215828679406975
-1.1986825117680224,-4.513569665907149
-1.196198396997389,-4.505495072571114
-1.1932463762516667,-4.495356174361999
-1.1907303606899837,-4.486191390415883
-1.1880631731977807,-4.475973796071268
-1.1860846567488899,-4.467761419681534
-1.1840131816521504,-4.458485851748424
-1.1821216400177317,-4.44917206448582
-1.1802277436010162,-4.4387833120142295
-1.1786906520423335,-4.429425603460731
-1.177193582310383,-4.418972352630555
-1.1759057119890406,-4.408491234106631
-1.1748588038175145,-4.399045181008176
-1.1738617852092055,-4.388532415647037
-1.1730677007491133,-4.378002385819728
-1.1723433415594808,-4.3674672865115145
-1.1717866017653993,-4.3579797509243505
