step,x,y,z,speed_3d,speed_xy,command_v,command_w,outcome
0,4.054163932800293,-4.635028839111328,-0.009675960056483746,0.0,0.0,0.0,0.0,collision
1,4.0541672706604,-4.635052680969238,-0.004989020060747862,0.14646880328655243,0.000752324122004211,1.0,-3.0,collision
2,4.054152965545654,-4.634018898010254,-0.004005249589681625,0.044597987085580826,0.03230880945920944,1.0,3.0,collision
3,4.054136276245117,-4.632984161376953,-0.003238529898226261,0.04024846479296684,0.03233972191810608,1.0,3.0,collision
4,4.054116725921631,-4.6319499015808105,-0.0026253508403897285,0.037578873336315155,0.032326389104127884,1.0,3.0,collision
5,4.054094314575195,-4.630915641784668,-0.002134946407750249,0.03577670454978943,0.03232820704579353,1.0,3.0,collision
6,4.054069519042969,-4.629880905151367,-0.0017427409766241908,0.03458910062909126,0.03234480321407318,1.0,3.0,collision
7,4.054041862487793,-4.628846645355225,-0.0014290718827396631,0.0337853766977787,0.0323321707546711,1.0,3.0,collision
8,4.054011821746826,-4.627812385559082,-0.0011782137444242835,0.03327098488807678,0.03233424946665764,1.0,3.0,collision
9,4.05397891998291,-4.6267781257629395,-0.0009775892831385136,0.0329391285777092,0.03233696520328522,1.0,3.0,collision
10,4.053943634033203,-4.625744342803955,-0.0008171398076228797,0.03271109610795975,0.03232452645897865,1.0,3.0,collision
11,4.053905487060547,-4.6247100830078125,-0.0006888207281008363,0.03259023278951645,0.03234259411692619,1.0,3.0,collision
12,4.0538649559021,-4.623676300048828,-0.0005861981771886349,0.03248919919133186,0.03233053535223007,1.0,3.0,collision
13,4.053821563720703,-4.6226420402526855,-0.0005041266558691859,0.032450560480356216,0.03234905004501343,1.0,3.0,collision
14,4.053775787353516,-4.621608734130859,-0.00043849096982739866,0.03238750249147415,0.032322488725185394,1.0,3.0,collision
15,4.053727626800537,-4.620574951171875,-0.0003859999414999038,0.03238232806324959,0.03234075382351875,1.0,3.0,collision
16,4.053676605224609,-4.619541168212891,-0.0003440215368755162,0.032371629029512405,0.032345037907361984,1.0,3.0,collision
17,4.053623199462891,-4.6185078620910645,-0.0003104506467934698,0.03235092759132385,0.03233391419053078,1.0,3.0,collision
18,4.053566932678223,-4.617474555969238,-0.00028360376018099487,0.03234953433275223,0.03233865275979042,1.0,3.0,collision
19,4.053508281707764,-4.61644172668457,-0.00026213450473733246,0.03233487531542778,0.032327912747859955,1.0,3.0,collision
20,4.053447246551514,-4.615408420562744,-0.0002449660678394139,0.0323515459895134,0.032347097992897034,1.0,3.0,collision
21,4.053386211395264,-4.614375591278076,-0.00023122532002162188,0.0323350727558136,0.032332222908735275,1.0,-3.0,collision
