x,y
-4.261680054784055,-4.49887484094943
-4.261328006805558,-4.497766250123388
-4.260997905671565,-4.4967648618399725
-4.260992445500775,-4.496742729441664
-4.260670056308227,-4.495757850615728
-4.260341957418779,-4.494752914542932
-4.260341470197105,-4.494751772452295
-4.2603403947920695,-4.49475133870327
-4.260014572379023,-4.493768368577112
-4.260007123897672,-4.493748166878183
-4.259677914177559,-4.492766581928772
-4.259344824815962,-4.491764130017915
-4.2590140727612855,-4.490760960654042
-4.258685156578565,-4.489757171302114
-4.258678723661466,-4.489736999634905
-4.258353255873398,-4.488754453115417
-4.258346437937888,-4.488734450893887
-4.258016064005278,-4.487753575566094
-4.2576770531167005,-4.486753305292289
-4.257338080517845,-4.485753047415344
-4.256999543052261,-4.484752755817488
-4.256999497750384,-4.4847524153198455
-4.256999238612563,-4.48475252841297
-4.256999651196589,-4.484752415091409
-4.256663151729657,-4.48375165488502
-4.256326255155918,-4.482750836848148
-4.25598771505177,-4.481750574342002
-4.255987660339102,-4.481750260713664
-4.25598804810747,-4.481750175925562
-4.2556603723560125,-4.480768523822193
-4.255653947199573,-4.480748806056336
-4.255326506953047,-4.479767033884317
-4.255326794318668,-4.479766600790655
-4.255001775896065,-4.478784046471049
-4.2546722324987485,-4.4777807922058495
-4.254340955488448,-4.476778086580906
-4.254011277480474,-4.475774864229261
-4.253679213267234,-4.474772424754126
-4.253345450407642,-4.473770555567459
-4.253339551618454,-4.473750340297443
-4.253339286517263,-4.4737504460838995
-4.253007832741296,-4.47274800710704
-4.253001927893436,-4.472727807996297
-4.252679385609284,-4.471744447517872
-4.25235314166817,-4.470740098703572
-4.252029207341813,-4.469734990100923
-4.2520232659916495,-4.469714840964608
-4.251704653607666,-4.4687302057422205
-4.251704690608924,-4.468729854688025
-4.251704473409371,-4.468729957631497
-4.251704257173695,-4.468730058668076
-4.251372808441551,-4.467727617755153
-4.251366910233056,-4.467707419652471
-4.2510443734566,-4.466724054466479
-4.250718134160233,-4.4657197032600715
-4.250394203577912,-4.46471459266087
-4.250072552227003,-4.463708750721085
-4.249752484511458,-4.462702427858921
-4.249752717096438,-4.462702018574665
-4.249436224938455,-4.46171670924533
-4.249111650378202,-4.460711838954654
-4.249111718676099,-4.460711487029587
-4.249112197550352,-4.4607113789821575
-4.2491119827248065,-4.460711490312113
-4.248795871291723,-4.459726051688899
-4.248475447998155,-4.4587198394332646
-4.24815332590023,-4.457714155531378
-4.248147818484608,-4.4576938096469645
-4.248147974451003,-4.457693693164683
-4.247836582314258,-4.456706760843821
-4.247830583307813,-4.45668674900363
-4.247519336682391,-4.4556996389384675
-4.247204534150827,-4.454691634484605
-4.246891652942841,-4.453682954985492
-4.246578361334704,-4.4526745086946695
-4.246262935097859,-4.451666640476727
-4.245947822607199,-4.450658768554011
-4.245635030429476,-4.449650166757937
-4.245324547046476,-4.448640845950911
-4.245015676553039,-4.447631046032287
-4.245010485749986,-4.447610642928183
-4.244707263565592,-4.446621140068537
-4.244396289690376,-4.4456119709903685
-4.244087652090229,-4.444602070455952
-4.244082564700722,-4.444581614953262
-4.244083135489258,-4.444581458140744
-4.243786997443529,-4.443589821580577
-4.243487065308618,-4.442577306861754
-4.243185398841919,-4.441565291484669
-4.2428860437427085,-4.440552590747701
-4.242589010754072,-4.439539206944678
-4.2425836546938065,-4.439519123402046
-4.242584468801173,-4.43951889200006
-4.242294173378449,-4.43852554374032
-4.242289135834146,-4.43850511878841
-4.242289484456577,-4.438505021785428
-4.242289176743163,-4.438505122495795
-4.2419934065470075,-4.437491567122356
-4.241993340727443,-4.437491253104169
-4.241702712106176,-4.436498009759529
-4.241697343669074,-4.436477694261152
-4.2416968155363755,-4.436477857288231
-4.241403920390095,-4.435485266974224
-4.241403494441551,-4.435485055665005
-4.241102826614508,-4.434472961938946
-4.241102514471644,-4.4344727401882755
-4.2408079694868555,-4.433480675867942
-4.24080278676672,-4.433460280808658
-4.240802829888949,-4.433460213520598
-4.240513236836771,-4.432466682452011
-4.240220262859409,-4.431452065894946
-4.239926929361264,-4.4304376395301235
-4.239926830536669,-4.430437353372417
-4.239926797383774,-4.430437336505099
-4.239926467342418,-4.4304374946027485
-4.239926815724221,-4.430437445885706
-4.239926774045758,-4.430437418622375
-4.239927108158995,-4.430437372307744
-4.239638976380444,-4.429443393069409
-4.23934277529022,-4.428429780212931
-4.239050258158452,-4.427437260215843
-4.2387494888889785,-4.42642502945215
-4.238447103559591,-4.42541327767112
-4.238146417084542,-4.424400999899721
-4.238146045313208,-4.424400797993075
-4.23784955271723,-4.4234093177559615
-4.2375499592987875,-4.422396728573732
-4.237252737384361,-4.421383421694704
