x,y
-4.262258563100355,-4.498792690721281
-4.262469312875035,-4.49759587646861
-4.2627860496647525,-4.496613893486844
-4.263116759424915,-4.495609723212786
-4.263444573813481,-4.494606973503231
-4.263772979653684,-4.49360300770947
-4.264099333306816,-4.4925983658098065
-4.264423375437199,-4.491593037330742
-4.2644286542755845,-4.491572202669466
-4.264427993880239,-4.49157183397346
-4.264739462571896,-4.490584811812242
-4.265054274387383,-4.4895767037230145
-4.2653672477642175,-4.488567926562034
-4.265679883406557,-4.487559191854536
-4.265684656255298,-4.487538534695898
-4.2656839074750845,-4.48753827769367
-4.265984277269481,-4.4865478759803095
-4.266287740942088,-4.485536375272678
-4.266589645472469,-4.484524421301433
-4.266893301690355,-4.483512984869209
-4.266898102755461,-4.483492412478665
-4.266897456488184,-4.483492218295204
-4.267188881242925,-4.482499172374574
-4.267483261078916,-4.481485004858899
-4.267775348198777,-4.480470166042659
-4.26806516502795,-4.479454679984286
-4.268352729518247,-4.478438557001352
-4.268356794490575,-4.478417817157553
-4.268355839015177,-4.478417552612066
-4.268631669018549,-4.4774200516931355
-4.2689101452737965,-4.476401405807732
-4.26918635726893,-4.475382134627825
-4.269460320327968,-4.474362259719528
-4.26946492446002,-4.474342280424575
-4.269734097382213,-4.473342946889851
-4.270005890423405,-4.472322496970236
-4.270275441286512,-4.4713014440954995
-4.270542760171634,-4.470279807825792
-4.270807855082735,-4.469257595153993
-4.271070732227141,-4.468234812311399
-4.271331396325244,-4.467211465181013
-4.2715898509044585,-4.466187559385054
-4.271846098538732,-4.465163100341936
-4.271849262443626,-4.4651421766917725
-4.272096516627171,-4.464137208737586
-4.272345820574991,-4.463111040738393
-4.272592890887892,-4.462084322918771
-4.272837734050961,-4.461057073738677
-4.273080354719478,-4.460029299323265
-4.273320756441531,-4.459001005227948
-4.2733236095737075,-4.458980024278759
-4.273555315278405,-4.457971368449073
-4.27378941888573,-4.456941664275456
-4.27402539853024,-4.455912346293117
-4.274028671664717,-4.45589145221113
-4.27425582175314,-4.454881789958432
-4.274484614546104,-4.453850852825985
-4.274711108476297,-4.452819398577421
-4.274713992443541,-4.452798426242934
-4.2749318813069275,-4.451786716383177
-4.275151236268275,-4.45075372663438
-4.2753683113296495,-4.449720246635819
-4.2755831198128345,-4.448686295963493
-4.275795671620756,-4.447651881635869
-4.276005974524691,-4.446617009912538
-4.276214034551936,-4.44558168670863
-4.276419856328966,-4.444545917681582
-4.276422001669752,-4.444524832682054
-4.276619798631141,-4.443509003236929
-4.276818587744113,-4.442471864761068
-4.276820726155551,-4.442450772639415
-4.277011544874501,-4.441433616444472
-4.277203237930613,-4.440395137793992
-4.2773926563124,-4.43935623330914
-4.277579810375374,-4.4383169214413805
-4.2777647073957885,-4.437277208337389
-4.277947353055403,-4.4362370995713105
-4.2781277517323835,-4.435196600521793
-4.278305906759204,-4.434155716428084
-4.278307438966519,-4.43413455719239
-4.278478863508084,-4.433113963681095
-4.278655342820607,-4.4320728044020825
-4.278654861729342,-4.432072393198426
-4.2788261121581,-4.431051798521761
-4.278997761047554,-4.430009837932377
-4.2791670786050595,-4.428967483064073
-4.279334085099605,-4.4279247550245655
-4.279498795729258,-4.426881661994285
-4.279661222575588,-4.425838211146882
-4.279821375185907,-4.424794409120819
-4.279823442913252,-4.42477345914826
-4.279981251374192,-4.423750667452122
-4.280139242827093,-4.422706535164143
-4.28014053421091,-4.422685363020105
-4.280291373939599,-4.421661530638452
-4.280442203935535,-4.420616334877273
-4.280591434155843,-4.419570937435517
-4.280742560507142,-4.418525784997484
-4.280891375154329,-4.417480302163267
-4.281037852874967,-4.416434490156739
-4.281182012523231,-4.415388356907556
-4.281323869311716,-4.414341909658698
-4.281324823284147,-4.414320715346618
-4.281459860051222,-4.413294695255695
-4.281594532225115,-4.412247301281686
-4.281595405784058,-4.412226091501128
-4.2817282163015244,-4.411199259919282
-4.281725474296316,-4.411178141412763
-4.281853814333662,-4.410151282074464
-4.281981638706868,-4.409103023295053
-4.281982722308209,-4.409081845225789
-4.281981951403745,-4.409081751429193
-4.2821009205695075,-4.4080537665472725
-4.282219175752641,-4.407004381253657
-4.282335069971853,-4.405954724556623
-4.282448627338003,-4.40490481605669
-4.282449106827841,-4.404883590563975
-4.282556346104541,-4.403854302932542
-4.282662645869487,-4.402803643310806
