step,x,y,z,speed_3d,speed_xy,command_v,command_w,outcome
0,1.8074690103530884,-1.523753046989441,-0.010185690596699715,0.0,0.0,0.0,0.0,timeout
1,1.8074811697006226,-1.5237599611282349,-0.005241204984486103,0.15451578795909882,0.00043711482430808246,1.0,3.0,timeout
2,1.8077863454818726,-1.5227710008621216,-0.004218404646962881,0.04547164961695671,0.03234298527240753,1.0,3.0,timeout
3,1.807791829109192,-1.5227504968643188,-0.0034279818646609783,0.024709613993763924,0.0006632690201513469,0.0,3.0,timeout
4,1.8077914714813232,-1.5227501392364502,-0.0027914736419916153,0.019890885800123215,1.5805066141183488e-05,0.0,3.0,timeout
5,1.808095932006836,-1.5217390060424805,-0.002277132822200656,0.03670555353164673,0.03299926221370697,1.0,0.0,timeout
6,1.80840003490448,-1.5207276344299316,-0.001870542299002409,0.0353645458817482,0.03300318121910095,1.0,3.0,timeout
7,1.8087018728256226,-1.519715666770935,-0.001545576611533761,0.03452788665890694,0.03300071880221367,1.0,3.0,timeout
8,1.8090013265609741,-1.5187028646469116,-0.001285693608224392,0.03398902341723442,0.033004507422447205,1.0,3.0,timeout
9,1.8092985153198242,-1.5176894664764404,-0.0010778509313240647,0.033635448664426804,0.03300238028168678,1.0,3.0,timeout
10,1.8095934391021729,-1.5166754722595215,-0.0009116272558458149,0.03340673819184303,0.03300041705369949,1.0,3.0,timeout
11,1.8095977306365967,-1.5166547298431396,-0.0007835713913664222,0.004056121222674847,0.0006619286141358316,0.0,3.0,timeout
12,1.809882640838623,-1.5156598091125488,-0.0006717059877701104,0.03252935782074928,0.032340969890356064,1.0,3.0,timeout
13,1.8101705312728882,-1.514643669128418,-0.0005865092971362174,0.03311143070459366,0.03300422057509422,1.0,3.0,timeout
14,1.8101747035980225,-1.5146230459213257,-0.0005235412972979248,0.0020747019443660975,0.0006575321895070374,0.0,3.0,timeout
15,1.8104526996612549,-1.5136260986328125,-0.00046374413068406284,0.03239709138870239,0.03234315291047096,1.0,3.0,timeout
16,1.8107335567474365,-1.5126080513000488,-0.000420190131990239,0.033030495047569275,0.03300243988633156,1.0,3.0,timeout
17,1.8110121488571167,-1.5115894079208374,-0.0003856435650959611,0.033019308000802994,0.03300165385007858,1.0,3.0,timeout
18,1.8112890720367432,-1.5105704069137573,-0.0003580167540349066,0.03301000967621803,0.032998718321323395,1.0,-3.0,timeout
19,1.8115686178207397,-1.5095521211624146,-0.0003359320980962366,0.0330059640109539,0.03299875184893608,1.0,-3.0,timeout
20,1.8118499517440796,-1.5085341930389404,-0.0003182818181812763,0.0330074243247509,0.0330028161406517,1.0,3.0,timeout
21,1.812129020690918,-1.507515788078308,-0.000304156361380592,0.033001355826854706,0.032998401671648026,1.0,3.0,timeout
22,1.8124057054519653,-1.5064966678619385,-0.0002928590984083712,0.03300224989652634,0.03300035744905472,1.0,3.0,timeout
23,1.8126801252365112,-1.5054768323898315,-0.0002838241052813828,0.033004678785800934,0.033003468066453934,1.0,3.0,timeout
24,1.8129522800445557,-1.5044565200805664,-0.0002765983808785677,0.03300032019615173,0.03299954906105995,1.0,3.0,timeout
25,1.813222050666809,-1.5034356117248535,-0.00027081961161457,0.03299892693758011,0.03299843147397041,1.0,3.0,timeout
26,1.8134896755218506,-1.5024139881134033,-0.000266198068857193,0.0330033004283905,0.033002983778715134,1.0,3.0,timeout
27,1.8137551546096802,-1.501391887664795,-0.0002625019697006792,0.033000677824020386,0.03300048038363457,1.0,3.0,timeout
28,1.8137543201446533,-1.5013914108276367,-0.00026451831217855215,6.980261241551489e-05,3.003424899361562e-05,0.0,0.0,timeout
29,1.8140127658843994,-1.5003892183303833,-0.00025650361203588545,0.03234409913420677,0.03234313055872917,1.0,3.0,timeout
30,1.8142739534378052,-1.499366044998169,-0.00025443840422667563,0.032999567687511444,0.03299950435757637,1.0,0.0,timeout
31,1.8145349025726318,-1.498342752456665,-0.00025308760814368725,0.03300129622220993,0.03300127014517784,1.0,3.0,timeout
32,1.814793586730957,-1.497318983078003,-0.0002520161506254226,0.03299831971526146,0.03299830108880997,1.0,3.0,timeout
33,1.814797043800354,-1.4972981214523315,-0.0002560423163231462,0.0006726875435560942,0.0006608164985664189,0.0,3.0,timeout
34,1.8150466680526733,-1.4962937831878662,-0.00024981057504191995,0.03234105184674263,0.03234046697616577,1.0,3.0,timeout
