step,x,y,z,speed_3d,speed_xy,command_v,command_w,outcome
0,-4.202104568481445,1.5981954336166382,0.01879560388624668,0.0,0.0,0.0,0.0,success
1,-4.201913833618164,1.5930101871490479,-0.0006477271090261638,0.6288679242134094,0.16214853525161743,1.0,-3.0,success
2,-4.198213577270508,1.585021734237671,0.00046364302397705615,0.27730289101600647,0.275119423866272,1.0,-3.0,success
3,-4.197733402252197,1.584381103515625,0.0032776363659650087,0.09142712503671646,0.025019049644470215,1.0,-3.0,success
4,-4.1971588134765625,1.5829347372055054,5.150932338437997e-05,0.11193443834781647,0.048634957522153854,1.0,-3.0,success
5,-4.196323871612549,1.5808151960372925,-0.007069617044180632,0.23364472389221191,0.07118954509496689,1.0,-3.0,success
6,-4.196645259857178,1.5806254148483276,-0.0028586748521775007,0.13210783898830414,0.011663716286420822,1.0,-3.0,success
7,-4.196811199188232,1.5816361904144287,-0.002318766200914979,0.03618399798870087,0.03200956806540489,1.0,-3.0,success
8,-4.197037220001221,1.582635521888733,-0.0018952956888824701,0.034644901752471924,0.032017890363931656,1.0,-3.0,success
9,-4.197310924530029,1.583626389503479,-0.001554687973111868,0.03384169191122055,0.032124221324920654,1.0,-3.0,success
10,-4.197622776031494,1.5846107006072998,-0.0012813989305868745,0.033377669751644135,0.032266583293676376,1.0,-3.0,success
11,-4.197964191436768,1.58558988571167,-0.001062282593920827,0.033121753484010696,0.03240623325109482,1.0,-3.0,success
12,-4.198329448699951,1.5865652561187744,-0.0008866841089911759,0.03300679102540016,0.032547444105148315,1.0,-3.0,success
13,-4.1987128257751465,1.5875377655029297,-0.0007460130145773292,0.03296157717704773,0.0326671227812767,1.0,-3.0,success
14,-4.19911003112793,1.5885083675384521,-0.0006333549972623587,0.03296145051717758,0.03277289867401123,1.0,-3.0,success
15,-4.199520111083984,1.5894775390625,-0.000543148722499609,0.033006805926561356,0.032886210829019547,1.0,-3.0,success
16,-4.199944496154785,1.590445876121521,-0.0004709244822151959,0.033116091042757034,0.03303908929228783,1.0,-3.0,success
17,-4.200386047363281,1.5914137363433838,-0.00041310436790809035,0.033293552696704865,0.03324449062347412,1.0,-3.0,success
18,-4.200820446014404,1.592381477355957,-0.0003668669378384948,0.033180415630340576,0.03314894065260887,1.0,-3.0,success
19,-4.201249122619629,1.5933482646942139,-0.0003298623487353325,0.03306909650564194,0.03304886817932129,1.0,-3.0,success
20,-4.2016754150390625,1.594308614730835,-0.00030026023159734905,0.032847803086042404,0.032834772020578384,1.0,-3.0,success
21,-4.202099800109863,1.5952638387680054,-0.0002765606332104653,0.03267257660627365,0.03266417980194092,1.0,-3.0,success
22,-4.202521800994873,1.5962151288986206,-0.00025758479023352265,0.03252699598670006,0.03252159059047699,1.0,-3.0,success
23,-4.20294189453125,1.5971662998199463,-0.00024237720936071128,0.03249753266572952,0.03249405696988106,1.0,-3.0,success
24,-4.203359127044678,1.5981180667877197,-0.00023019997752271593,0.032477326691150665,0.032475098967552185,1.0,-3.0,success
25,-4.20377254486084,1.599070429801941,-0.00022044882643967867,0.032445937395095825,0.03244450315833092,1.0,-3.0,success
26,-4.204183101654053,1.6000233888626099,-0.000212637081858702,0.03242703154683113,0.03242611512541771,1.0,-3.0,success
27,-4.204590320587158,1.6009771823883057,-0.00020637677516788244,0.032409556210041046,0.03240896388888359,1.0,-3.0,success
28,-4.2049946784973145,1.6019316911697388,-0.0002013576013268903,0.03239492326974869,0.032394543290138245,1.0,-3.0,success
29,-4.2053961753845215,1.6028869152069092,-0.00019733127555809915,0.03238062188029289,0.03238037973642349,1.0,-3.0,success
30,-4.205794811248779,1.603843092918396,-0.00019409919332247227,0.03237350285053253,0.032373346388339996,1.0,-3.0,success
31,-4.206191062927246,1.6047999858856201,-0.00019150243315380067,0.03236549720168114,0.03236539661884308,1.0,-3.0,success
32,-4.206584930419922,1.6057578325271606,-0.00018941372400149703,0.03236459195613861,0.03236452862620354,1.0,-3.0,success
33,-4.206976413726807,1.606716513633728,-0.0001877315080491826,0.03236044570803642,0.03236040472984314,1.0,-3.0,success
34,-4.207365989685059,1.6076760292053223,-0.00018637452740222216,0.03236210346221924,0.03236207738518715,1.0,-3.0,success
35,-4.207753658294678,1.6086363792419434,-0.0001852777786552906,0.032363902777433395,0.0323638841509819,1.0,-3.0,success
36,-4.208138942718506,1.6095976829528809,-0.00018438926781527698,0.03236374258995056,0.03236372768878937,1.0,-3.0,success
37,-4.208522796630859,1.6105599403381348,-0.00018366739095654339,0.03237481042742729,0.032374802976846695,1.0,-3.0,success
38,-4.208904266357422,1.611522912979126,-0.00018307888240087777,0.03236805647611618,0.03236805275082588,1.0,-3.0,success
39,-4.20928430557251,1.6124868392944336,-0.00018259712669532746,0.03237934038043022,0.03237933665513992,1.0,-3.0,success
40,-4.209662437438965,1.6134517192840576,-0.00018220084893982857,0.03238527104258537,0.032385267317295074,1.0,-3.0,success
41,-4.210038661956787,1.6144174337387085,-0.00018187297973781824,0.0323878638446331,0.0323878638446331,1.0,-3.0,success
42,-4.210412979125977,1.6153839826583862,-0.00018159992760047317,0.032390594482421875,0.032390594482421875,1.0,-3.0,success
43,-4.210785388946533,1.6163513660430908,-0.0001813707931432873,0.0323934480547905,0.0323934480547905,1.0,-3.0,success
44,-4.211156368255615,1.6173197031021118,-0.00018117684521712363,0.03240524232387543,0.03240524232387543,1.0,-3.0,success
45,-4.2115254402160645,1.6182888746261597,-0.00018101109890267253,0.03240833431482315,0.03240833431482315,1.0,-3.0,success
46,-4.211892604827881,1.6192588806152344,-0.000180868009920232,0.03241156041622162,0.03241156041622162,1.0,-3.0,success
47,-4.212258338928223,1.620229721069336,-0.00018074308172799647,0.03242016211152077,0.03242016211152077,1.0,-3.0,success
48,-4.212621688842773,1.6212013959884644,-0.00018063276365865022,0.032418396323919296,0.032418396323919296,1.0,-3.0,success
49,-4.21298360824585,1.6221739053726196,-0.0001805342035368085,0.03242720291018486,0.03242720291018486,1.0,-3.0,success
50,-4.213343620300293,1.6231472492218018,-0.0001804451021598652,0.03243091702461243,0.03243091702461243,1.0,-3.0,success
51,-4.2137017250061035,1.6241215467453003,-0.0001803636405384168,0.032438263297080994,0.032438263297080994,1.0,-3.0,success
52,-4.214057922363281,1.6250965595245361,-0.00018028834892902523,0.0324387401342392,0.0324387401342392,1.0,-3.0,success
53,-4.214412689208984,1.6260724067687988,-0.00018021806317847222,0.0324479341506958,0.0324479304254055,1.0,-3.0,success
54,-4.2147650718688965,1.6270490884780884,-0.00018015186651609838,0.03244708105921745,0.03244708105921745,1.0,-3.0,success
55,-4.215115547180176,1.6280264854431152,-0.00018008897313848138,0.0324479378759861,0.0324479378759861,1.0,-3.0,success
56,-4.2154645919799805,1.629004716873169,-0.0001800288155209273,0.03245743736624718,0.03245743736624718,1.0,-3.0,success
57,-4.215811252593994,1.629983901977539,-0.0001799708988983184,0.032460566610097885,0.032460566610097885,1.0,-3.0,success
58,-4.216156005859375,1.630963683128357,-0.00017991485947277397,0.03245829418301582,0.03245829418301582,1.0,-3.0,success
59,-4.216498851776123,1.6319442987442017,-0.00017986036255024374,0.03246317058801651,0.03246317058801651,1.0,-3.0,success
60,-4.216839790344238,1.6329257488250732,-0.00017980746633838862,0.03246818110346794,0.03246818110346794,1.0,-3.0,success
61,-4.2171783447265625,1.6339080333709717,-0.0001797560544218868,0.032468460500240326,0.032468460500240326,1.0,-3.0,success
62,-4.2175140380859375,1.6348909139633179,-0.000179705471964553,0.03245706856250763,0.03245706856250763,1.0,-3.0,success
63,-4.21784782409668,1.6358747482299805,-0.00017965560255106539,0.03246607258915901,0.03246607258915901,1.0,-3.0,success
64,-4.218178749084473,1.6368591785430908,-0.00017960637342184782,0.03245510905981064,0.03245510905981064,1.0,-3.0,success
65,-4.218507289886475,1.637844443321228,-0.0001795577263692394,0.032456185668706894,0.032456185668706894,1.0,-3.0,success
66,-4.2188334465026855,1.6388304233551025,-0.00017950960318557918,0.03245391324162483,0.03245391324162483,1.0,-3.0,success
67,-4.2191572189331055,1.639817237854004,-0.00017946197476703674,0.03245536610484123,0.03245536610484123,1.0,-3.0,success
68,-4.219478607177734,1.640804648399353,-0.0001794148120097816,0.032449930906295776,0.032449930906295776,1.0,-3.0,success
69,-4.219797611236572,1.641792893409729,-0.0001793680858099833,0.03245176374912262,0.03245176374912262,1.0,-3.0,success
70,-4.220113754272461,1.6427818536758423,-0.00017932178161572665,0.032445698976516724,0.032445698976516724,1.0,-3.0,success
71,-4.220427989959717,1.6437715291976929,-0.00017927588487509638,0.0324489027261734,0.0324489027261734,1.0,-3.0,success
