step,x,y,z,speed_3d,speed_xy,command_v,command_w,outcome
0,4.0542168617248535,-4.632646560668945,-0.010165342129766941,0.0,0.0,0.0,0.0,timeout
1,4.054215908050537,-4.632656574249268,-0.005242951214313507,0.15382502973079681,0.00031434031552635133,0.0,-3.0,timeout
2,4.054216384887695,-4.632656574249268,-0.004225399345159531,0.03179849684238434,1.4901160284352954e-05,0.0,-3.0,timeout
3,4.054075717926025,-4.631631374359131,-0.0034241850953549147,0.04089771583676338,0.03233766555786133,1.0,-3.0,timeout
4,4.053936004638672,-4.630584716796875,-0.002787825418636203,0.038527145981788635,0.032998163253068924,1.0,-3.0,timeout
5,4.053934097290039,-4.630563735961914,-0.0022840562742203474,0.015756545588374138,0.0006583547801710665,0.0,3.0,timeout
6,4.053796291351318,-4.629538059234619,-0.0018717249622568488,0.034812841564416885,0.0323403999209404,1.0,-3.0,timeout
7,4.053658485412598,-4.628490924835205,-0.0015462397132068872,0.03453685715794563,0.03300510346889496,1.0,3.0,timeout
8,4.053518295288086,-4.627444267272949,-0.001286206068471074,0.03398590534925461,0.03300013765692711,1.0,3.0,timeout
9,4.053376197814941,-4.626398086547852,-0.0010782470926642418,0.03362727537751198,0.032993339002132416,1.0,-3.0,timeout
10,4.05323600769043,-4.625351428985596,-0.0009119411115534604,0.03340686112642288,0.03300013765692711,1.0,-3.0,timeout
11,4.053098678588867,-4.624304294586182,-0.0007789376541040838,0.033263854682445526,0.03300315886735916,1.0,-3.0,timeout
12,4.053096771240234,-4.624283313751221,-0.0006774571374990046,0.003238882403820753,0.0006583547801710665,0.0,3.0,timeout
13,4.053097248077393,-4.624283313751221,-0.0005917135276831686,0.002679529134184122,1.4901160284352954e-05,0.0,-3.0,timeout
14,4.053097724914551,-4.6242828369140625,-0.0005228539812378585,0.0021519639994949102,2.1073423340567388e-05,0.0,0.0,timeout
15,4.052963733673096,-4.623256683349609,-0.0004628864408005029,0.032393768429756165,0.032339517027139664,1.0,3.0,timeout
16,4.052824974060059,-4.6222100257873535,-0.00041948718717321754,0.033022090792655945,0.03299423307180405,1.0,3.0,timeout
17,4.0526838302612305,-4.621163368225098,-0.00038507935823872685,0.03302161395549774,0.03300410509109497,1.0,3.0,timeout
18,4.052680492401123,-4.621142864227295,-0.00036245855153538287,0.0009597648167982697,0.0006491845706477761,0.0,3.0,timeout
19,4.052536487579346,-4.620117664337158,-0.0003349177131894976,0.03236345574259758,0.032352007925510406,1.0,3.0,timeout
20,4.052538871765137,-4.620096683502197,-0.00032203353475779295,0.0007730076322332025,0.0006598707986995578,0.0,-3.0,timeout
21,4.0523905754089355,-4.619071960449219,-0.0003025773912668228,0.03236190229654312,0.03235618770122528,1.0,3.0,timeout
22,4.052241325378418,-4.6180267333984375,-0.0002912977652158588,0.03299654275178909,0.03299465775489807,1.0,3.0,timeout
23,4.052091121673584,-4.616981506347656,-0.0002825498813763261,0.03300001844763756,0.032998885959386826,1.0,-3.0,timeout
24,4.051942348480225,-4.615935802459717,-0.0002755879540927708,0.03300802409648895,0.03300730884075165,1.0,3.0,timeout
25,4.051792144775391,-4.6148905754089355,-0.00027000103727914393,0.032999347895383835,0.032998885959386826,1.0,-3.0,timeout
26,4.051644325256348,-4.613844871520996,-0.0002655419521033764,0.033003419637680054,0.033003125339746475,1.0,-3.0,timeout
27,4.0514984130859375,-4.612799167633057,-0.0002619867445901036,0.03299502283334732,0.0329948328435421,1.0,3.0,timeout
28,4.051349639892578,-4.611753463745117,-0.00025913366698659956,0.0330074317753315,0.03300730884075165,1.0,3.0,timeout
29,4.051199913024902,-4.610708236694336,-0.0002568412746768445,0.03299684450030327,0.0329967699944973,1.0,-3.0,timeout
30,4.051052093505859,-4.6096625328063965,-0.0002550174540374428,0.03300317004323006,0.033003125339746475,1.0,-3.0,timeout
31,4.050906658172607,-4.608616828918457,-0.00025355946854688227,0.032992810010910034,0.03299277648329735,1.0,-3.0,timeout
32,4.050764083862305,-4.607570171356201,-0.00025239362730644643,0.033010128885507584,0.03301011025905609,1.0,-3.0,timeout
33,4.050622940063477,-4.6065239906311035,-0.000251471035880968,0.03298934921622276,0.03298933804035187,1.0,3.0,timeout
34,4.0506205558776855,-4.606503009796143,-0.000255605555139482,0.0006724009290337563,0.0006598707986995578,0.0,3.0,timeout
35,4.050476551055908,-4.605478286743164,-0.00024946118355728686,0.032337822020053864,0.0323372520506382,1.0,3.0,timeout
36,4.050328731536865,-4.604432582855225,-0.0002488047175575048,0.03300313279032707,0.033003125339746475,1.0,-3.0,timeout
37,4.050182819366455,-4.603386402130127,-0.00024857561220414937,0.033009592443704605,0.033009592443704605,1.0,-3.0,timeout
38,4.050039291381836,-4.602340221405029,-0.0002484069555066526,0.03299938514828682,0.03299938514828682,1.0,-3.0,timeout
39,4.04989767074585,-4.601294040679932,-0.0002482827112544328,0.03299133479595184,0.03299133479595184,1.0,3.0,timeout
40,4.0497541427612305,-4.600247859954834,-0.0002481639094185084,0.03299938514828682,0.03299938514828682,1.0,-3.0,timeout
41,4.049612522125244,-4.599201202392578,-0.00024808800662867725,0.03300609812140465,0.03300609812140465,1.0,3.0,timeout
42,4.049468517303467,-4.5981550216674805,-0.000248017895501107,0.03300141170620918,0.03300141170620918,1.0,3.0,timeout
43,4.049322605133057,-4.597109317779541,-0.0002479514805600047,0.0329948328435421,0.0329948328435421,1.0,-3.0,timeout
44,4.049178600311279,-4.596063137054443,-0.0002479078830219805,0.03300141170620918,0.03300141170620918,1.0,-3.0,timeout
45,4.049176216125488,-4.596042156219482,-0.00025276595260947943,0.0006771094049327075,0.0006598707986995578,0.0,3.0,timeout
46,4.049034595489502,-4.595016956329346,-0.00024719059001654387,0.032342199236154556,0.03234172984957695,1.0,3.0,timeout
47,4.048888206481934,-4.593971252441406,-0.0002469888422638178,0.03299689665436745,0.03299689665436745,1.0,-3.0,timeout
48,4.04874324798584,-4.592925071716309,-0.0002471336047165096,0.0330054871737957,0.0330054871737957,1.0,3.0,timeout
49,4.0485968589782715,-4.591879367828369,-0.00024724402464926243,0.03299689665436745,0.03299689665436745,1.0,-3.0,timeout
50,4.048452854156494,-4.5908331871032715,-0.00024734216276556253,0.03300141170620918,0.03300141170620918,1.0,-3.0,timeout
51,4.048311710357666,-4.589787006378174,-0.00024742126697674394,0.03298933804035187,0.03298933804035187,1.0,-3.0,timeout
52,4.048172473907471,-4.58873987197876,-0.00024748468422330916,0.03301096335053444,0.03301096335053444,1.0,-3.0,timeout
53,4.048035621643066,-4.587692737579346,-0.0002475354995112866,0.03300122544169426,0.03300122544169426,1.0,-3.0,timeout
54,4.048033714294434,-4.587671756744385,-0.0002524679875932634,0.0006761584663763642,0.0006583547801710665,0.0,3.0,timeout
55,4.048033714294434,-4.587671756744385,-0.00025183524121530354,1.977332249225583e-05,0.0,0.0,3.0,timeout
56,4.047896862030029,-4.58664608001709,-0.0002461352851241827,0.03233693540096283,0.03233644738793373,1.0,-3.0,timeout
57,4.047895431518555,-4.586625099182129,-0.0002510229533072561,0.0006746896542608738,0.000657173281069845,0.0,-3.0,timeout
58,4.047763347625732,-4.585598468780518,-0.00024578082957305014,0.032347049564123154,0.032346632331609726,1.0,-3.0,timeout
59,4.047630786895752,-4.584550857543945,-0.00024588173255324364,0.03299890086054802,0.03299890086054802,1.0,3.0,timeout
60,4.0474958419799805,-4.583503723144531,-0.00024623857461847365,0.03299355506896973,0.03299355506896973,1.0,3.0,timeout
61,4.047358989715576,-4.582456588745117,-0.0002465278666932136,0.03300122916698456,0.03300122544169426,1.0,-3.0,timeout
62,4.047224521636963,-4.581408977508545,-0.00024676951579749584,0.03300643339753151,0.03300643339753151,1.0,-3.0,timeout
63,4.047223091125488,-4.581387996673584,-0.00025184452533721924,0.0006760390242561698,0.000657173281069845,0.0,-3.0,timeout
64,4.047090530395508,-4.5803608894348145,-0.0002464621211402118,0.032363757491111755,0.03236331790685654,1.0,3.0,timeout
65,4.047088146209717,-4.5803399085998535,-0.00025130194262601435,0.0006769817555323243,0.0006598707986995578,0.0,3.0,timeout
66,4.046955585479736,-4.5793137550354,-0.0002459936949890107,0.032334186136722565,0.03233376145362854,1.0,-3.0,timeout
67,4.046953201293945,-4.5792927742004395,-0.00025093473959714174,0.0006776954396627843,0.0006598707986995578,0.0,3.0,timeout
68,4.046820640563965,-4.578266620635986,-0.0002457002701703459,0.03233417496085167,0.03233376145362854,1.0,-3.0,timeout
69,4.04681921005249,-4.578245162963867,-0.0002506888995412737,0.0006898853462189436,0.0006720406818203628,0.0,-3.0,timeout
70,4.04669189453125,-4.577218055725098,-0.00024551423848606646,0.032343149185180664,0.03234274312853813,1.0,-3.0,timeout
71,4.046564102172852,-4.576169967651367,-0.000245668605202809,0.0329953171312809,0.0329953171312809,1.0,3.0,timeout
72,4.046433925628662,-4.575121879577637,-0.00024606825900264084,0.03300441801548004,0.03300441429018974,1.0,3.0,timeout
73,4.046301364898682,-4.5740742683410645,-0.00024640161427669227,0.03299890086054802,0.03299890086054802,1.0,3.0,timeout
74,4.046166896820068,-4.57302713394165,-0.00024665877572260797,0.03299165517091751,0.03299165144562721,1.0,-3.0,timeout
75,4.046035289764404,-4.57197904586792,-0.00024687402765266597,0.033009957522153854,0.033009957522153854,1.0,-3.0,timeout
76,4.045905590057373,-4.5709309577941895,-0.0002470467588864267,0.0330025814473629,0.0330025814473629,1.0,-3.0,timeout
77,4.045778274536133,-4.569882869720459,-0.00024718508939258754,0.032993514090776443,0.032993514090776443,1.0,-3.0,timeout
78,4.0457763671875,-4.569861888885498,-0.00025218792143277824,0.0006766629521735013,0.0006583547801710665,0.0,3.0,timeout
79,4.045650959014893,-4.5688347816467285,-0.00024672807194292545,0.03233591467142105,0.032335467636585236,1.0,3.0,timeout
80,4.045519828796387,-4.567786693572998,-0.0002466286823619157,0.03300810232758522,0.03300810232758522,1.0,3.0,timeout
81,4.045522212982178,-4.567765712738037,-0.0002517095999792218,0.000678704702295363,0.0006598707986995578,0.0,-3.0,timeout
82,4.045392036437988,-4.566718101501465,-0.00024625062360428274,0.032990071922540665,0.03298962861299515,1.0,0.0,timeout
83,4.045261383056641,-4.565670013427734,-0.0002463460841681808,0.03300625458359718,0.03300625458359718,1.0,3.0,timeout
84,4.04512882232666,-4.564622402191162,-0.00024660408962517977,0.03299890086054802,0.03299890086054802,1.0,-3.0,timeout
85,4.045126914978027,-4.564601421356201,-0.00025171099696308374,0.0006774218054488301,0.0006583547801710665,0.0,-3.0,timeout
86,4.0451273918151855,-4.564601421356201,-0.0002512310165911913,2.1142992409295402e-05,1.4901160284352954e-05,0.0,-3.0,timeout
87,4.044999122619629,-4.563573837280273,-0.0002456707297824323,0.032361678779125214,0.03236120939254761,1.0,3.0,timeout
88,4.044870853424072,-4.562525749206543,-0.00024577148724347353,0.032997120171785355,0.032997120171785355,1.0,3.0,timeout
89,4.044872760772705,-4.562504768371582,-0.00025102353538386524,0.0006785046425648034,0.0006583547801710665,0.0,-3.0,timeout
90,4.044742107391357,-4.5614776611328125,-0.000245802104473114,0.032356154173612595,0.032355740666389465,1.0,3.0,timeout
91,4.044611930847168,-4.56043004989624,-0.00024588085943832994,0.03298962861299515,0.03298962861299515,1.0,-3.0,timeout
92,4.0444841384887695,-4.559381484985352,-0.00024623714853078127,0.03301011025905609,0.03301010653376579,1.0,-3.0,timeout
93,4.044357776641846,-4.558332920074463,-0.00024654692970216274,0.03300473093986511,0.033004727214574814,1.0,3.0,timeout
94,4.044229507446289,-4.557284832000732,-0.00024678563931956887,0.03299712389707565,0.032997120171785355,1.0,3.0,timeout
95,4.044231414794922,-4.5572638511657715,-0.00025184970581904054,0.0006771076587028801,0.0006583547801710665,0.0,-3.0,timeout
96,4.044231414794922,-4.5572638511657715,-0.0002513389626983553,1.5960722521413118e-05,0.0,0.0,-3.0,timeout
97,4.0441083908081055,-4.556236743927002,-0.0002457477094139904,0.03232699632644653,0.03232652321457863,1.0,-3.0,timeout
