step,x,y,z,speed_3d,speed_xy,command_v,command_w,outcome
0,1.8074928522109985,-1.5237611532211304,-0.010168180800974369,0.0,0.0,0.0,0.0,success
1,1.8075027465820312,-1.5237672328948975,-0.005232592113316059,0.1542375683784485,0.0003629052371252328,1.0,3.0,success
2,1.807555913925171,-1.5227338075637817,-0.004211584106087685,0.045428212732076645,0.0323372520506382,1.0,3.0,success
3,1.8076071739196777,-1.5216788053512573,-0.0034176441840827465,0.04129256308078766,0.03300770744681358,1.0,3.0,success
4,1.807655930519104,-1.520623803138733,-0.002782889874652028,0.03850628808140755,0.03300400450825691,1.0,3.0,success
5,1.8077023029327393,-1.519568681716919,-0.0022752422373741865,0.036619048565626144,0.03300437331199646,1.0,3.0,success
6,1.8077462911605835,-1.518513560295105,-0.0018692478770390153,0.03535599261522293,0.03300118446350098,1.0,3.0,success
7,1.8077878952026367,-1.517458200454712,-0.0015445511089637876,0.034530092030763626,0.03300561010837555,1.0,3.0,success
8,1.8078272342681885,-1.5164028406143188,-0.001284872880205512,0.0339859314262867,0.03300289809703827,1.0,3.0,success
9,1.8078641891479492,-1.5153474807739258,-0.0010771934175863862,0.03363233059644699,0.03300020471215248,1.0,3.0,success
10,1.8078988790512085,-1.5142920017242432,-0.000911100534722209,0.03340720012784004,0.033001527190208435,1.0,3.0,success
11,1.8079313039779663,-1.513236403465271,-0.0007782667526043952,0.033263031393289566,0.033003002405166626,1.0,3.0,success
12,1.807961344718933,-1.5121808052062988,-0.0006720320670865476,0.033167362213134766,0.033000800758600235,1.0,3.0,success
13,1.8079891204833984,-1.5111252069473267,-0.0005870701861567795,0.03310550004243851,0.032998859882354736,1.0,3.0,success
14,1.8080146312713623,-1.510069489479065,-0.0005191214149817824,0.03306904435157776,0.033000800758600235,1.0,3.0,success
15,1.8080378770828247,-1.5090136528015137,-0.00046477894647978246,0.033046554774045944,0.03300289064645767,1.0,3.0,success
16,1.8080588579177856,-1.5079578161239624,-0.0004213182255625725,0.03302934393286705,0.033001407980918884,1.0,3.0,success
17,1.8080775737762451,-1.5069019794464111,-0.00038656024844385684,0.033017948269844055,0.03300007805228233,1.0,3.0,success
18,1.8080940246582031,-1.5058461427688599,-0.0003587623650673777,0.0330103300511837,0.03299890086054802,1.0,3.0,success
19,1.8081080913543701,-1.504790186882019,-0.00033653079299256206,0.03300885856151581,0.03300154581665993,1.0,3.0,success
20,1.8081207275390625,-1.5037343502044678,-0.00031873947591520846,0.033001940697431564,0.0329972542822361,1.0,-3.0,success
21,1.808135986328125,-1.502678394317627,-0.00030452010105364025,0.03300505504012108,0.033002063632011414,1.0,-3.0,success
22,1.8081538677215576,-1.5016225576400757,-0.00029314885614439845,0.03300153836607933,0.03299962356686592,1.0,-3.0,success
23,1.8081735372543335,-1.5005667209625244,-0.00028406555065885186,0.033001840114593506,0.03300062194466591,1.0,3.0,success
24,1.8081908226013184,-1.4995108842849731,-0.00027679139748215675,0.033000100404024124,0.03299931436777115,1.0,3.0,success
25,1.8082064390182495,-1.4984550476074219,-0.0002709630934987217,0.032999005168676376,0.032998502254486084,1.0,-3.0,success
26,1.8082244396209717,-1.4973992109298706,-0.0002663113409653306,0.03300001099705696,0.03299969062209129,1.0,-3.0,success
27,1.808245062828064,-1.4963433742523193,-0.0002625916968099773,0.03300139307975769,0.033001188188791275,1.0,-3.0,success
28,1.80826735496521,-1.4952876567840576,-0.0002596271224319935,0.03299865126609802,0.032998520880937576,1.0,3.0,success
29,1.8082871437072754,-1.4942318201065063,-0.0002572463999968022,0.033000774681568146,0.03300068899989128,1.0,3.0,success
30,1.8083045482635498,-1.493175983428955,-0.00025534210726618767,0.0329994298517704,0.03299937769770622,1.0,3.0,success
31,1.8083200454711914,-1.4921200275421143,-0.0002538089465815574,0.033002205193042755,0.03300217166543007,1.0,-3.0,success
32,1.8083381652832031,-1.491064190864563,-0.00025259226094931364,0.03299977257847786,0.03299975022673607,1.0,-3.0,success
33,1.8083587884902954,-1.4900084733963013,-0.00025161984376609325,0.03299747779965401,0.03299746289849281,1.0,-3.0,success
34,1.8083810806274414,-1.48895263671875,-0.00025085234665311873,0.033002253621816635,0.03300224617123604,1.0,3.0,success
