x,y
-4.239690416290409,-1.492275824451068
-4.239751336504166,-1.4923136019490688
-4.240044392543957,-1.4913204799961781
-4.240339937702354,-1.4903080194804208
-4.240633126832674,-1.4892948911747423
-4.240923986709514,-1.4882810113780485
-4.241212541587373,-1.4872663015174157
-4.241498813329698,-1.486250738516184
-4.241782821004231,-1.4852343296320736
-4.24206458082269,-1.4842170975496152
-4.242344106288936,-1.4831990715920746
-4.24262140845342,-1.4821802826933976
-4.242896496210775,-1.4811607606744324
-4.243169376553462,-1.4801405599625612
-4.243440054489588,-1.4791197828448488
-4.243708532961535,-1.4780984332918383
-4.2439748140471485,-1.4770765153462166
-4.244238899129899,-1.4760540331402006
-4.244500789031976,-1.4750309908820474
-4.2447604841257,-1.4740073928452937
-4.245017984425936,-1.4729832433601828
-4.245273289666107,-1.4719585468066516
-4.245526399360231,-1.4709333076084414
-4.245777312853194,-1.4699075302280509
-4.246026029361182,-1.4688812191623295
-4.2462725480039945,-1.4678543789385943
-4.24651686783068,-1.466827014111177
-4.246758987839723,-1.465799129258345
-4.2469989069948335,-1.4647707289795533
-4.247236624237196,-1.4637418178929917
-4.247472138494882,-1.462712400633401
-4.247705448690028,-1.4616824818501355
-4.247936553744232,-1.4606520662054499
-4.248165452582576,-1.4596211583729863
-4.248392144136573,-1.45858976303645
-4.248616627346274,-1.457557884888447
-4.248838901161759,-1.4565255286294738
-4.249058964544135,-1.4554926989670387
-4.249276816466188,-1.454459400614901
-4.249492455912769,-1.4534256382924136
-4.249705881880981,-1.4523914167239598
-4.249917093380251,-1.4513567406384649
-4.250126089432288,-1.4503216147689824
-4.250332869070994,-1.4492860438523363
-4.250537431342335,-1.448250032628817
-4.250739775304185,-1.4472135858419217
-4.250939900026171,-1.4461767082381307
-4.251137804589511,-1.4451394045667199
-4.251333488086863,-1.4441016795795962
-4.2515269496221775,-1.443063538031161
-4.251718188310565,-1.4420249846781876
-4.251907203278177,-1.4409860242797214
-4.252093993662096,-1.439946661596989
-4.252278558610243,-1.438906901393321
-4.252460897281291,-1.4378667484340841
-4.252641008844595,-1.436826207486623
-4.252818892480125,-1.435785283320204
-4.2529945473784165,-1.434743980705971
-4.253167972740523,-1.4337023044168995
-4.253339167777976,-1.4326602592277589
-4.2535081317127545,-1.431617849915076
-4.253674863777259,-1.4305750812571005
-4.253839363214287,-1.4295319580337746
-4.254001629277016,-1.428488485026702
-4.254161661228987,-1.427444667019119
-4.254319458344095,-1.4264005087958682
-4.25447501990658,-1.42535601514337
-4.254628345211018,-1.4243111908495982
-4.254779433562318,-1.4232660407040534
-4.254928284275715,-1.4222205694977381
-4.255074896676768,-1.4211747820231326
-4.255219270101365,-1.4201286830741697
-4.255361403895711,-1.419082277446211
-4.255501297416339,-1.4180355699360219
-4.255638950030105,-1.4169885653417489
-4.255774361114185,-1.4159412684628943
-4.255907530056089,-1.414893684100293
-4.256038456253651,-1.4138458170560884
-4.256167139115035,-1.4127976721337085
-4.256293578058739,-1.4117492541378418
